source,target,weight
Mat Bramar,Isia Vann,9
Mat Bramar,Felix Resumir,9
Mat Bramar,Stenig Fusil,9
Mat Bramar,Edvard Vann,9
Mat Bramar,Varja Lagos,9
Mat Bramar,Minke Mies,9
Mat Bramar,Hideki Cocinaro,9
Mat Bramar,Hennie Osvaldo,9
Mat Bramar,Kanon Herrero,9
Mat Bramar,Loreto Bodrogi,9
Mat Bramar,Inga Ferro,9
Ruscella Mies,Isia Vann,1
Ruscella Mies,Felix Resumir,1
Ruscella Mies,Stenig Fusil,1
Ruscella Mies,Edvard Vann,1
Ruscella Mies,Varja Lagos,1
Ruscella Mies,Minke Mies,1
Ruscella Mies,Hideki Cocinaro,1
Ruscella Mies,Hennie Osvaldo,1
Ruscella Mies,Kanon Herrero,1
Ruscella Mies,Loreto Bodrogi,1
Ruscella Mies,Inga Ferro,1
Felix Resumir,Isia Vann,1
Felix Resumir,Stenig Fusil,1
Felix Resumir,Edvard Vann,1
Felix Resumir,Varja Lagos,1
Felix Resumir,Minke Mies,1
Felix Resumir,Hideki Cocinaro,1
Felix Resumir,Hennie Osvaldo,1
Felix Resumir,Kanon Herrero,1
Felix Resumir,Loreto Bodrogi,1
Felix Resumir,Inga Ferro,1
Varja Lagos,Stenig Fusil,5
Isande Borrasca,Isia Vann,1
Isande Borrasca,Felix Resumir,1
Isande Borrasca,Stenig Fusil,1
Isande Borrasca,Edvard Vann,1
Isande Borrasca,Varja Lagos,1
Isande Borrasca,Minke Mies,1
Isande Borrasca,Hideki Cocinaro,1
Isande Borrasca,Hennie Osvaldo,1
Isande Borrasca,Kanon Herrero,1
Isande Borrasca,Loreto Bodrogi,1
Isande Borrasca,Inga Ferro,1
Hennie Osvaldo,Isia Vann,1
Hennie Osvaldo,Felix Resumir,1
Hennie Osvaldo,Stenig Fusil,1
Hennie Osvaldo,Edvard Vann,1
Hennie Osvaldo,Varja Lagos,1
Hennie Osvaldo,Minke Mies,1
Hennie Osvaldo,Hideki Cocinaro,1
Hennie Osvaldo,Kanon Herrero,1
Hennie Osvaldo,Loreto Bodrogi,1
Hennie Osvaldo,Inga Ferro,1
Ada Campo-Corrente,Isia Vann,4
Ada Campo-Corrente,Felix Resumir,4
Ada Campo-Corrente,Stenig Fusil,4
Ada Campo-Corrente,Edvard Vann,4
Ada Campo-Corrente,Varja Lagos,4
Ada Campo-Corrente,Minke Mies,4
Ada Campo-Corrente,Hideki Cocinaro,4
Ada Campo-Corrente,Hennie Osvaldo,4
Ada Campo-Corrente,Kanon Herrero,4
Ada Campo-Corrente,Loreto Bodrogi,4
Ada Campo-Corrente,Inga Ferro,4
Loreto Bodrogi,Kanon Herrero,1
Loreto Bodrogi,Hennie Osvaldo,1
Loreto Bodrogi,Felix Resumir,1
Loreto Bodrogi,Stenig Fusil,1
Loreto Bodrogi,Minke Mies,1
Stenig Fusil,Kanon Herrero,12
Stenig Fusil,Hennie Osvaldo,12
Stenig Fusil,Loreto Bodrogi,12
Stenig Fusil,Felix Resumir,12
Stenig Fusil,Varja Lagos,5
Stenig Fusil,Minke Mies,12
