source,target,weight
Lars Azada,Lidelse Dedos,17
Lars Azada,Axel Calzas,17
Lars Azada,Adra Nubarron,17
Lidelse Dedos,Lars Azada,4
Lidelse Dedos,Isande Borrasca,5
Lidelse Dedos,Adra Nubarron,4
Lidelse Dedos,Axel Calzas,4
Felix Balas,Lidelse Dedos,5
Felix Balas,Lars Azada,4
Felix Balas,Isande Borrasca,1
Felix Balas,Adra Nubarron,4
Felix Balas,Axel Calzas,4
Isande Borrasca,Lars Azada,1
Isande Borrasca,Birgitta Frente,1
Isande Borrasca,Axel Calzas,1
Isande Borrasca,Lidelse Dedos,1
Isande Borrasca,Gustav Cazar,1
Isande Borrasca,Elsa Orilla,1
Isande Borrasca,Brand Tempestad,1
Isande Borrasca,Felix Balas,1
Isande Borrasca,Marin Onda,1
Isande Borrasca,Adra Nubarron,1
Isande Borrasca,Vira Frente,1
Isande Borrasca,Kare Orilla,1
Adra Nubarron,Lidelse Dedos,1
Adra Nubarron,Axel Calzas,1
Adra Nubarron,Lars Azada,1
