source,target,weight
Albina Hafon,Irene Nant,1
Albina Hafon,Varro Awelon,1
Albina Hafon,Valeria Morlun,1
Albina Hafon,Bertrand Ovan,1
Albina Hafon,Benito Hawelon,1
Albina Hafon,Adan Morlun,1
Albina Hafon,Emile Arpa,1
Albina Hafon,Dylan Scozzese,1
Albina Hafon,Henk Mies,1
Albina Hafon,Cecilia Morluniau,1
Albina Hafon,Dante Coginian,1
Henk Mies,Irene Nant,13
Henk Mies,Albina Hafon,13
Henk Mies,Varro Awelon,9
Henk Mies,Valeria Morlun,13
Henk Mies,Bertrand Ovan,5
Henk Mies,Benito Hawelon,29
Henk Mies,Adan Morlun,25
Henk Mies,Emile Arpa,13
Henk Mies,Claudio Hawelon,4
Henk Mies,Dylan Scozzese,9
Henk Mies,Cecilia Morluniau,13
Henk Mies,Dante Coginian,13
Varro Awelon,Irene Nant,1
Varro Awelon,Albina Hafon,1
Varro Awelon,Benito Hawelon,1
Varro Awelon,Adan Morlun,1
Varro Awelon,Claudio Hawelon,1
Varro Awelon,Dylan Scozzese,1
Varro Awelon,Henk Mies,1
Varro Awelon,Cecilia Morluniau,1
Varro Awelon,Dante Coginian,1
Dante Coginian,Irene Nant,1
Dante Coginian,Benito Hawelon,1
Dante Coginian,Adan Morlun,1
Dante Coginian,Claudio Hawelon,1
Dante Coginian,Emile Arpa,1
Dante Coginian,Henk Mies,1
Adan Morlun,Irene Nant,5
Adan Morlun,Albina Hafon,5
Adan Morlun,Varro Awelon,5
Adan Morlun,Valeria Morlun,5
Adan Morlun,Bertrand Ovan,5
Adan Morlun,Benito Hawelon,9
Adan Morlun,Emile Arpa,5
Adan Morlun,Dylan Scozzese,5
Adan Morlun,Henk Mies,9
Adan Morlun,Cecilia Morluniau,5
Adan Morlun,Dante Coginian,5
Benito Hawelon,Irene Nant,4
Benito Hawelon,Albina Hafon,12
Benito Hawelon,Valeria Morlun,8
Benito Hawelon,Varro Awelon,8
Benito Hawelon,Adan Morlun,4
Benito Hawelon,Emile Arpa,12
Benito Hawelon,Claudio Hawelon,12
Benito Hawelon,Dylan Scozzese,4
Benito Hawelon,Elsa Orilla,9
Benito Hawelon,Henk Mies,12
Benito Hawelon,Cecilia Morluniau,8
Benito Hawelon,Dante Coginian,8
Cecilia Morluniau,Henk Mies,1
Cecilia Morluniau,Benito Hawelon,1
Cecilia Morluniau,Adan Morlun,1
Bertrand Ovan,Irene Nant,9
Bertrand Ovan,Albina Hafon,9
Bertrand Ovan,Varro Awelon,9
Bertrand Ovan,Valeria Morlun,9
Bertrand Ovan,Benito Hawelon,9
Bertrand Ovan,Adan Morlun,9
Bertrand Ovan,Emile Arpa,9
Bertrand Ovan,Claudio Hawelon,8
Bertrand Ovan,Dylan Scozzese,9
Bertrand Ovan,Henk Mies,9
Bertrand Ovan,Cecilia Morluniau,9
Bertrand Ovan,Dante Coginian,9
Dylan Scozzese,Irene Nant,1
Dylan Scozzese,Albina Hafon,1
Dylan Scozzese,Adan Morlun,1
Dylan Scozzese,Claudio Hawelon,1
Dylan Scozzese,Emile Arpa,1
Dylan Scozzese,Henk Mies,1
Dylan Scozzese,Dante Coginian,1
