source,target,weight
Cornelia Lais,Rachel Pantanal,1
Cornelia Lais,Carla Forluniau,1
Cornelia Lais,Mat Bramar,1
Cornelia Lais,Linda Lagos,1
Cornelia Lais,Anda Ribera,1
Mat Bramar,Cornelia Lais,11
Mat Bramar,Rachel Pantanal,11
Mat Bramar,Carla Forluniau,11
Mat Bramar,Linda Lagos,11
Mat Bramar,Anda Ribera,11
Carla Forluniau,Cornelia Lais,1
Carla Forluniau,Rachel Pantanal,1
Carla Forluniau,Mat Bramar,1
Carla Forluniau,Linda Lagos,1
Carla Forluniau,Anda Ribera,1
Anda Ribera,Cornelia Lais,10
Anda Ribera,Rachel Pantanal,10
Anda Ribera,Carla Forluniau,10
Anda Ribera,Mat Bramar,10
Anda Ribera,Linda Lagos,10
