source,target,weight
Cornelia Lais,Rachel Pantanal,1
Cornelia Lais,Carla Forluniau,1
Cornelia Lais,Mat Bramar,1
Cornelia Lais,Ruscella Mies,1
Cornelia Lais,Linda Lagos,1
Cornelia Lais,Anda Ribera,1
Rachel Pantanal,Claudio Hawelon,1
Mat Bramar,Irene Nant,6
Mat Bramar,Albina Hafon,6
Mat Bramar,Isia Vann,6
Mat Bramar,Ingrid Barranco,6
Mat Bramar,Cornelia Lais,11
Mat Bramar,Rachel Pantanal,11
Mat Bramar,Lars Azada,6
Mat Bramar,Orhan Strum,6
Mat Bramar,Varro Awelon,6
Mat Bramar,Emile Arpa,6
Mat Bramar,Sven Flecha,6
Mat Bramar,Felix Resumir,6
Mat Bramar,Ruscella Mies,11
Mat Bramar,Birgitta Frente,6
Mat Bramar,Sten Sanjorge Jr,6
Mat Bramar,Dante Coginian,6
Mat Bramar,Axel Calzas,6
Mat Bramar,Lidelse Dedos,6
Mat Bramar,Gustav Cazar,6
Mat Bramar,Adan Morlun,6
Mat Bramar,Claudio Hawelon,6
Mat Bramar,Isak Baza,6
Mat Bramar,Elsa Orilla,6
Mat Bramar,Brand Tempestad,6
Mat Bramar,Stenig Fusil,6
Mat Bramar,Edvard Vann,6
Mat Bramar,Varja Lagos,6
Mat Bramar,Minke Mies,6
Mat Bramar,Carla Forluniau,11
Mat Bramar,Felix Balas,6
Mat Bramar,Isande Borrasca,6
Mat Bramar,Valeria Morlun,6
Mat Bramar,Benito Hawelon,6
Mat Bramar,Hideki Cocinaro,6
Mat Bramar,Marin Onda,6
Mat Bramar,Linnea Bergen,6
Mat Bramar,Cecilia Morluniau,6
Mat Bramar,Adra Nubarron,6
Mat Bramar,Lucas Alcazar,6
Mat Bramar,Vira Frente,6
Mat Bramar,Kare Orilla,6
Mat Bramar,Hennie Osvaldo,6
Mat Bramar,Kanon Herrero,6
Mat Bramar,Nils Calixto,6
Mat Bramar,Bertrand Ovan,6
Mat Bramar,Ada Campo-Corrente,6
Mat Bramar,Loreto Bodrogi,6
Mat Bramar,Dylan Scozzese,6
Mat Bramar,Willem Vasco-Pais,6
Mat Bramar,Linda Lagos,11
Mat Bramar,Henk Mies,6
Mat Bramar,Anda Ribera,11
Mat Bramar,Inga Ferro,6
Carla Forluniau,Cornelia Lais,1
Carla Forluniau,Rachel Pantanal,1
Carla Forluniau,Mat Bramar,1
Carla Forluniau,Ruscella Mies,1
Carla Forluniau,Linda Lagos,1
Carla Forluniau,Anda Ribera,1
Anda Ribera,Cornelia Lais,10
Anda Ribera,Rachel Pantanal,10
Anda Ribera,Carla Forluniau,10
Anda Ribera,Mat Bramar,10
Anda Ribera,Valeria Morlun,6
Anda Ribera,Ruscella Mies,10
Anda Ribera,Linda Lagos,10
Ruscella Mies,Cornelia Lais,16
Ruscella Mies,Rachel Pantanal,16
Ruscella Mies,Mat Bramar,16
Ruscella Mies,Carla Forluniau,16
Ruscella Mies,Linda Lagos,16
Ruscella Mies,Anda Ribera,16
Claudio Hawelon,Rachel Pantanal,5
Valeria Morlun,Anda Ribera,5
Linnea Bergen,Cornelia Lais,6
Linnea Bergen,Rachel Pantanal,6
Linnea Bergen,Mat Bramar,6
Linnea Bergen,Carla Forluniau,6
Linnea Bergen,Linda Lagos,6
Linnea Bergen,Anda Ribera,6
