source,target,weight
Elsa Orilla,Edvard Vann,3
Ada Campo-Corrente,Felix Balas,1
Ada Campo-Corrente,Lidelse Dedos,1
Ada Campo-Corrente,Adra Nubarron,1
Ada Campo-Corrente,Marin Onda,1
Ada Campo-Corrente,Gustav Cazar,1
Ada Campo-Corrente,Birgitta Frente,1
Ada Campo-Corrente,Brand Tempestad,1
Ada Campo-Corrente,Isande Borrasca,1
Ada Campo-Corrente,Lars Azada,1
Ada Campo-Corrente,Elsa Orilla,1
Ada Campo-Corrente,Kare Orilla,1
Ada Campo-Corrente,Axel Calzas,1
Ada Campo-Corrente,Vira Frente,1
Edvard Vann,Elsa Orilla,1
