source,target,weight
Lucas Alcazar,Sven Flecha,1
Lucas Alcazar,Isak Baza,1
Isak Baza,Lucas Alcazar,2
Isak Baza,Sven Flecha,3
Ingrid Barranco,Lucas Alcazar,1
Ingrid Barranco,Nils Calixto,1
Ingrid Barranco,Linnea Bergen,1
Ingrid Barranco,Isak Baza,1
Ingrid Barranco,Sven Flecha,1
Edvard Vann,Lucas Alcazar,1
Edvard Vann,Nils Calixto,1
Edvard Vann,Linnea Bergen,1
Edvard Vann,Isak Baza,1
Edvard Vann,Sven Flecha,1
Elsa Orilla,Lucas Alcazar,1
Elsa Orilla,Nils Calixto,1
Elsa Orilla,Linnea Bergen,1
Elsa Orilla,Isak Baza,1
Elsa Orilla,Sven Flecha,1
