source,target,weight
Ingrid Barranco,Mat Bramar,1
Ingrid Barranco,Anda Ribera,1
Ingrid Barranco,Cornelia Lais,1
Ingrid Barranco,Rachel Pantanal,1
Ingrid Barranco,Linda Lagos,1
Ingrid Barranco,Carla Forluniau,1
Cornelia Lais,Carla Forluniau,1
Cornelia Lais,Rachel Pantanal,1
Cornelia Lais,Mat Bramar,1
Cornelia Lais,Linda Lagos,1
Cornelia Lais,Anda Ribera,1
Carla Forluniau,Cornelia Lais,1
Carla Forluniau,Rachel Pantanal,1
Carla Forluniau,Mat Bramar,1
Carla Forluniau,Linda Lagos,1
Carla Forluniau,Anda Ribera,1
Edvard Vann,Mat Bramar,1
Edvard Vann,Anda Ribera,1
Edvard Vann,Cornelia Lais,1
Edvard Vann,Rachel Pantanal,1
Edvard Vann,Linda Lagos,1
Edvard Vann,Carla Forluniau,1
Elsa Orilla,Mat Bramar,1
Elsa Orilla,Anda Ribera,1
Elsa Orilla,Cornelia Lais,1
Elsa Orilla,Rachel Pantanal,1
Elsa Orilla,Linda Lagos,1
Elsa Orilla,Carla Forluniau,1
Anda Ribera,Cornelia Lais,1
Anda Ribera,Carla Forluniau,1
Anda Ribera,Rachel Pantanal,1
Anda Ribera,Mat Bramar,1
Anda Ribera,Linda Lagos,1
