source,target,weight
Varja Lagos,Isia Vann,1
Varja Lagos,Kanon Herrero,1
Varja Lagos,Hideki Cocinaro,1
Varja Lagos,Felix Resumir,1
Varja Lagos,Hennie Osvaldo,1
Varja Lagos,Inga Ferro,1
Varja Lagos,Stenig Fusil,1
Lidelse Dedos,Felix Balas,1
Lidelse Dedos,Isande Borrasca,1
Lidelse Dedos,Lars Azada,1
Lidelse Dedos,Gustav Cazar,1
Lidelse Dedos,Birgitta Frente,1
Lidelse Dedos,Marin Onda,1
Lidelse Dedos,Kare Orilla,1
Lidelse Dedos,Axel Calzas,1
Lidelse Dedos,Vira Frente,1
Brand Tempestad,Marin Onda,1
Brand Tempestad,Isande Borrasca,1
Brand Tempestad,Lars Azada,1
Brand Tempestad,Elsa Orilla,1
Brand Tempestad,Kare Orilla,1
Brand Tempestad,Axel Calzas,1
Brand Tempestad,Vira Frente,1
Adra Nubarron,Cecilia Morluniau,1
Isande Borrasca,Brand Tempestad,3
Isande Borrasca,Marin Onda,3
Isande Borrasca,Lars Azada,3
Isande Borrasca,Elsa Orilla,3
Isande Borrasca,Kare Orilla,3
Isande Borrasca,Axel Calzas,3
Isande Borrasca,Vira Frente,3
Cornelia Lais,Ruscella Mies,1
Cornelia Lais,Carla Forluniau,1
Cornelia Lais,Rachel Pantanal,1
Cornelia Lais,Mat Bramar,1
Cornelia Lais,Linda Lagos,1
Cornelia Lais,Anda Ribera,1
Ingrid Barranco,Orhan Strum,5
Ingrid Barranco,Ada Campo-Corrente,5
Lars Azada,Brand Tempestad,1
Lars Azada,Marin Onda,1
Lars Azada,Isande Borrasca,1
Lars Azada,Elsa Orilla,1
Lars Azada,Kare Orilla,1
Lars Azada,Axel Calzas,1
Lars Azada,Vira Frente,1
Carla Forluniau,Felix Balas,1
Adan Morlun,Henk Mies,1
Adan Morlun,Dylan Scozzese,1
Adan Morlun,Valeria Morlun,1
Adan Morlun,Albina Hafon,1
Mat Bramar,Ruscella Mies,1
Mat Bramar,Cornelia Lais,1
Mat Bramar,Carla Forluniau,1
Mat Bramar,Rachel Pantanal,1
Mat Bramar,Linda Lagos,1
Mat Bramar,Anda Ribera,1
Birgitta Frente,Brand Tempestad,1
Birgitta Frente,Isande Borrasca,1
Birgitta Frente,Marin Onda,1
Birgitta Frente,Lars Azada,1
Birgitta Frente,Gustav Cazar,1
Birgitta Frente,Elsa Orilla,1
Birgitta Frente,Kare Orilla,1
Birgitta Frente,Axel Calzas,1
Birgitta Frente,Vira Frente,1
Nils Calixto,Lucas Alcazar,1
Nils Calixto,Sven Flecha,1
Nils Calixto,Isak Baza,1
Linda Lagos,Ruscella Mies,1
Linda Lagos,Cornelia Lais,1
Linda Lagos,Carla Forluniau,1
Linda Lagos,Rachel Pantanal,1
Linda Lagos,Mat Bramar,1
Linda Lagos,Anda Ribera,1
Anda Ribera,Ruscella Mies,1
Anda Ribera,Cornelia Lais,1
Anda Ribera,Carla Forluniau,1
Anda Ribera,Rachel Pantanal,1
Anda Ribera,Mat Bramar,1
Anda Ribera,Linda Lagos,1
Vira Frente,Elsa Orilla,1
Vira Frente,Lidelse Dedos,1
Vira Frente,Axel Calzas,1
