Source,Target,Subject
Henk Mies,Anda Ribera,Tools
Lars Azada,Brand Tempestad,RE: HASR Injection Progress
Lars Azada,Lidelse Dedos,RE: HASR Injection Progress
Lars Azada,Lars Azada,RE: HASR Injection Progress
Brand Tempestad,Gustav Cazar,RE: Cased-hole inspection schedule
Brand Tempestad,Kare Orilla,RE: Cased-hole inspection schedule
Brand Tempestad,Adra Nubarron,RE: Cased-hole inspection schedule
Brand Tempestad,Vira Frente,RE: Cased-hole inspection schedule
Brand Tempestad,Felix Balas,RE: Cased-hole inspection schedule
Brand Tempestad,Brand Tempestad,RE: Cased-hole inspection schedule
Brand Tempestad,Elsa Orilla,RE: Cased-hole inspection schedule
Brand Tempestad,Axel Calzas,RE: Cased-hole inspection schedule
Brand Tempestad,Marin Onda,RE: Cased-hole inspection schedule
Brand Tempestad,Isande Borrasca,RE: Cased-hole inspection schedule
Brand Tempestad,Lidelse Dedos,RE: Cased-hole inspection schedule
Brand Tempestad,Birgitta Frente,RE: Cased-hole inspection schedule
Ada Campo-Corrente,Ingrid Barranco,RE: Managing perceptions about the IPO
Ada Campo-Corrente,Ada Campo-Corrente,RE: Managing perceptions about the IPO
Ada Campo-Corrente,Sten Sanjorge Jr (tethys),RE: Managing perceptions about the IPO
Ada Campo-Corrente,Sten Sanjorge Jr,RE: Managing perceptions about the IPO
Ada Campo-Corrente,Willem Vasco-Pais,RE: Managing perceptions about the IPO
Vira Frente,Axel Calzas,2497-00 Perforation
Vira Frente,Vira Frente,2497-00 Perforation
Vira Frente,Birgitta Frente,2497-00 Perforation
Vira Frente,Isande Borrasca,2497-00 Perforation
Vira Frente,Brand Tempestad,2497-00 Perforation
Vira Frente,Felix Balas,2497-00 Perforation
Vira Frente,Gustav Cazar,2497-00 Perforation
Vira Frente,Marin Onda,2497-00 Perforation
Vira Frente,Kare Orilla,2497-00 Perforation
Vira Frente,Adra Nubarron,2497-00 Perforation
Vira Frente,Lidelse Dedos,2497-00 Perforation
Vira Frente,Elsa Orilla,2497-00 Perforation
Benito Hawelon,Dante Coginian,RE: Safety First!
Benito Hawelon,Dylan Scozzese,RE: Safety First!
Benito Hawelon,Irene Nant,RE: Safety First!
Benito Hawelon,Cecilia Morluniau,RE: Safety First!
Benito Hawelon,Emile Arpa,RE: Safety First!
Benito Hawelon,Adan Morlun,RE: Safety First!
Benito Hawelon,Henk Mies,RE: Safety First!
Benito Hawelon,Valeria Morlun,RE: Safety First!
Lars Azada,Brand Tempestad,RE: HASR Injection Progress
Lars Azada,Lidelse Dedos,RE: HASR Injection Progress
Lars Azada,Lars Azada,RE: HASR Injection Progress
Linda Lagos,Mat Bramar,Too funy - you have to see this...
Linda Lagos,Anda Ribera,Too funy - you have to see this...
Linda Lagos,Rachel Pantanal,Too funy - you have to see this...
Linda Lagos,Linda Lagos,Too funy - you have to see this...
Linda Lagos,Ruscella Mies,Too funy - you have to see this...
Linda Lagos,Carla Forluniau,Too funy - you have to see this...
Linda Lagos,Cornelia Lais,Too funy - you have to see this...
Varro Awelon,Albina Hafon,RE: Safety First!
Varro Awelon,Emile Arpa,RE: Safety First!
Varro Awelon,Varro Awelon,RE: Safety First!
Varro Awelon,Valeria Morlun,RE: Safety First!
Varro Awelon,Claudio Hawelon,RE: Safety First!
Varro Awelon,Cecilia Morluniau,RE: Safety First!
Varro Awelon,Henk Mies,RE: Safety First!
Varro Awelon,Adan Morlun,RE: Safety First!
Varro Awelon,Benito Hawelon,RE: Safety First!
Sten Sanjorge Jr (tethys),Ingrid Barranco,RE: Managing perceptions about the IPO
Sten Sanjorge Jr (tethys),Ada Campo-Corrente,RE: Managing perceptions about the IPO
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr (tethys),RE: Managing perceptions about the IPO
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,RE: Managing perceptions about the IPO
Sten Sanjorge Jr (tethys),Willem Vasco-Pais,RE: Managing perceptions about the IPO
