source,target,weight
Emile Arpa,Kanon Herrero,1
Emile Arpa,Felix Resumir,1
Emile Arpa,Hideki Cocinaro,1
Emile Arpa,Varja Lagos,1
Emile Arpa,Isia Vann,1
Emile Arpa,Edvard Vann,1
Emile Arpa,Hennie Osvaldo,1
Emile Arpa,Minke Mies,1
Emile Arpa,Inga Ferro,1
Emile Arpa,Stenig Fusil,1
Emile Arpa,Loreto Bodrogi,1
Mat Bramar,Kanon Herrero,1
Mat Bramar,Felix Resumir,1
Mat Bramar,Hideki Cocinaro,1
Mat Bramar,Varja Lagos,1
Mat Bramar,Isia Vann,1
Mat Bramar,Edvard Vann,1
Mat Bramar,Hennie Osvaldo,1
Mat Bramar,Minke Mies,1
Mat Bramar,Inga Ferro,1
Mat Bramar,Stenig Fusil,1
Mat Bramar,Loreto Bodrogi,1
