source,target,weight
Carla Forluniau,Ruscella Mies,3
Carla Forluniau,Cornelia Lais,3
Carla Forluniau,Rachel Pantanal,3
Carla Forluniau,Mat Bramar,3
Carla Forluniau,Linda Lagos,3
Carla Forluniau,Anda Ribera,3
Mat Bramar,Ruscella Mies,1
Mat Bramar,Cornelia Lais,1
Mat Bramar,Carla Forluniau,1
Mat Bramar,Rachel Pantanal,1
Mat Bramar,Linda Lagos,1
Mat Bramar,Anda Ribera,1
Anda Ribera,Ruscella Mies,2
Anda Ribera,Cornelia Lais,2
Anda Ribera,Henk Mies,1
Anda Ribera,Carla Forluniau,2
Anda Ribera,Rachel Pantanal,2
Anda Ribera,Mat Bramar,2
Anda Ribera,Linda Lagos,2
