Source,Target,Subject
Nils Calixto,Kanon Herrero,RE: Late for meeting
Kanon Herrero,Nils Calixto,RE: Late for meeting
Rachel Pantanal,Claudio Hawelon,RE: Are you buying coffee?
Irene Nant,Irene Nant,RE: Route suggestion for next shift
Irene Nant,Cecilia Morluniau,RE: Route suggestion for next shift
Irene Nant,Dylan Scozzese,RE: Route suggestion for next shift
Marin Onda,Isande Borrasca,RE: Wellhead flow rate data
Marin Onda,Elsa Orilla,RE: Wellhead flow rate data
Marin Onda,Felix Balas,RE: Wellhead flow rate data
Marin Onda,Brand Tempestad,RE: Wellhead flow rate data
Marin Onda,Kare Orilla,RE: Wellhead flow rate data
Marin Onda,Adra Nubarron,RE: Wellhead flow rate data
Marin Onda,Lars Azada,RE: Wellhead flow rate data
Marin Onda,Marin Onda,RE: Wellhead flow rate data
Marin Onda,Gustav Cazar,RE: Wellhead flow rate data
Dylan Scozzese,Irene Nant,RE: Route suggestion for next shift
Dylan Scozzese,Cecilia Morluniau,RE: Route suggestion for next shift
Dylan Scozzese,Dylan Scozzese,RE: Route suggestion for next shift
