source,target,weight
Ingrid Barranco,Ada Campo-Corrente,9
Ingrid Barranco,Sten Sanjorge Jr,9
Ingrid Barranco,Sten Sanjorge Jr (tethys),9
Mat Bramar,Ingrid Barranco,5
Mat Bramar,Orhan Strum,5
Mat Bramar,Sten Sanjorge Jr,5
Mat Bramar,Ada Campo-Corrente,5
Mat Bramar,Willem Vasco-Pais,5
Ruscella Mies,Ingrid Barranco,1
Ruscella Mies,Orhan Strum,1
Ruscella Mies,Sten Sanjorge Jr,1
Ruscella Mies,Ada Campo-Corrente,1
Ruscella Mies,Willem Vasco-Pais,1
Gustav Cazar,Orhan Strum,12
Adra Nubarron,Ingrid Barranco,1
Adra Nubarron,Orhan Strum,1
Adra Nubarron,Sten Sanjorge Jr,1
Adra Nubarron,Ada Campo-Corrente,1
Adra Nubarron,Willem Vasco-Pais,1
Ada Campo-Corrente,Sten Sanjorge Jr (tethys),1
Ada Campo-Corrente,Sten Sanjorge Jr,1
Ada Campo-Corrente,Willem Vasco-Pais,1
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,9
Sten Sanjorge Jr (tethys),Willem Vasco-Pais,9
Sten Sanjorge Jr (tethys),Ada Campo-Corrente,9
Willem Vasco-Pais,Ingrid Barranco,4
Willem Vasco-Pais,Orhan Strum,4
Willem Vasco-Pais,Sten Sanjorge Jr,5
Willem Vasco-Pais,Ada Campo-Corrente,5
Willem Vasco-Pais,Sten Sanjorge Jr (tethys),1
