source,target,weight
Ruscella Mies,Willem Vasco-Pais,1
Ruscella Mies,Ingrid Barranco,1
Ruscella Mies,Sten Sanjorge Jr,1
Ruscella Mies,Orhan Strum,1
Ruscella Mies,Ada Campo-Corrente,1
Loreto Bodrogi,Willem Vasco-Pais,1
Loreto Bodrogi,Ingrid Barranco,1
Loreto Bodrogi,Sten Sanjorge Jr,1
Loreto Bodrogi,Orhan Strum,1
Loreto Bodrogi,Ada Campo-Corrente,1
Lucas Alcazar,Willem Vasco-Pais,1
Lucas Alcazar,Ingrid Barranco,1
Lucas Alcazar,Sten Sanjorge Jr,1
Lucas Alcazar,Orhan Strum,1
Lucas Alcazar,Ada Campo-Corrente,1
