source,target,weight
Claudio Hawelon,Dylan Scozzese,1
Claudio Hawelon,Irene Nant,1
Claudio Hawelon,Emile Arpa,1
Irene Nant,Dante Coginian,1
Irene Nant,Claudio Hawelon,1
Irene Nant,Dylan Scozzese,1
Irene Nant,Varro Awelon,1
Irene Nant,Benito Hawelon,1
Irene Nant,Albina Hafon,1
Dylan Scozzese,Irene Nant,1
Dylan Scozzese,Emile Arpa,1
Dylan Scozzese,Claudio Hawelon,1
Varro Awelon,Dante Coginian,1
Varro Awelon,Claudio Hawelon,1
Varro Awelon,Irene Nant,1
Varro Awelon,Dylan Scozzese,1
Varro Awelon,Benito Hawelon,1
Varro Awelon,Albina Hafon,1
