source,target,weight
Felix Balas,Lidelse Dedos,3
Felix Balas,Brand Tempestad,3
Felix Balas,Adra Nubarron,3
Felix Balas,Isande Borrasca,3
Felix Balas,Marin Onda,3
Felix Balas,Kare Orilla,3
Lidelse Dedos,Felix Balas,1
Lidelse Dedos,Brand Tempestad,1
Lidelse Dedos,Adra Nubarron,1
Lidelse Dedos,Isande Borrasca,1
Lidelse Dedos,Marin Onda,1
Lidelse Dedos,Kare Orilla,1
Brand Tempestad,Adra Nubarron,1
Brand Tempestad,Isande Borrasca,1
Brand Tempestad,Elsa Orilla,1
Brand Tempestad,Marin Onda,1
Brand Tempestad,Kare Orilla,1
Elsa Orilla,Brand Tempestad,1
Elsa Orilla,Adra Nubarron,1
Elsa Orilla,Isande Borrasca,1
Elsa Orilla,Marin Onda,1
Elsa Orilla,Kare Orilla,1
Kare Orilla,Brand Tempestad,1
Kare Orilla,Adra Nubarron,1
Kare Orilla,Isande Borrasca,1
Kare Orilla,Elsa Orilla,1
Kare Orilla,Marin Onda,1
