source,target,weight
Lars Azada,Birgitta Frente,8
Lars Azada,Axel Calzas,13
Lars Azada,Lidelse Dedos,8
Lars Azada,Gustav Cazar,8
Lars Azada,Elsa Orilla,9
Lars Azada,Brand Tempestad,8
Lars Azada,Felix Balas,8
Lars Azada,Isande Borrasca,4
Lars Azada,Marin Onda,8
Lars Azada,Adra Nubarron,8
Lars Azada,Vira Frente,8
Lars Azada,Kare Orilla,8
Axel Calzas,Lars Azada,17
Axel Calzas,Birgitta Frente,4
Axel Calzas,Lidelse Dedos,8
Axel Calzas,Gustav Cazar,8
Axel Calzas,Elsa Orilla,17
Axel Calzas,Brand Tempestad,8
Axel Calzas,Felix Balas,8
Axel Calzas,Isande Borrasca,4
Axel Calzas,Marin Onda,8
Axel Calzas,Adra Nubarron,8
Axel Calzas,Vira Frente,8
Axel Calzas,Kare Orilla,8
Lidelse Dedos,Vira Frente,5
Lidelse Dedos,Kare Orilla,5
Lidelse Dedos,Gustav Cazar,5
Lidelse Dedos,Lars Azada,5
Lidelse Dedos,Felix Balas,5
Lidelse Dedos,Marin Onda,5
Lidelse Dedos,Birgitta Frente,5
Lidelse Dedos,Brand Tempestad,5
Lidelse Dedos,Adra Nubarron,5
Lidelse Dedos,Axel Calzas,5
Gustav Cazar,Vira Frente,1
Gustav Cazar,Kare Orilla,1
Gustav Cazar,Lidelse Dedos,1
Gustav Cazar,Lars Azada,1
Gustav Cazar,Felix Balas,1
Gustav Cazar,Marin Onda,1
Gustav Cazar,Elsa Orilla,1
Gustav Cazar,Brand Tempestad,1
Gustav Cazar,Adra Nubarron,1
Gustav Cazar,Axel Calzas,1
Elsa Orilla,Lars Azada,17
Elsa Orilla,Birgitta Frente,4
Elsa Orilla,Axel Calzas,17
Elsa Orilla,Lidelse Dedos,13
Elsa Orilla,Gustav Cazar,13
Elsa Orilla,Brand Tempestad,13
Elsa Orilla,Felix Balas,13
Elsa Orilla,Isande Borrasca,4
Elsa Orilla,Marin Onda,13
Elsa Orilla,Adra Nubarron,13
Elsa Orilla,Vira Frente,13
Elsa Orilla,Kare Orilla,13
Felix Balas,Gustav Cazar,4
Felix Balas,Brand Tempestad,4
Felix Balas,Axel Calzas,4
Marin Onda,Vira Frente,1
Marin Onda,Lidelse Dedos,1
Marin Onda,Kare Orilla,1
Marin Onda,Gustav Cazar,1
Marin Onda,Lars Azada,1
Marin Onda,Felix Balas,1
Marin Onda,Birgitta Frente,1
Marin Onda,Brand Tempestad,1
Marin Onda,Adra Nubarron,1
Marin Onda,Axel Calzas,1
Vira Frente,Kare Orilla,1
Vira Frente,Lidelse Dedos,1
Vira Frente,Gustav Cazar,1
Vira Frente,Lars Azada,1
Vira Frente,Felix Balas,1
Vira Frente,Marin Onda,1
Vira Frente,Elsa Orilla,1
Vira Frente,Brand Tempestad,1
Vira Frente,Adra Nubarron,1
Vira Frente,Axel Calzas,1
Kare Orilla,Vira Frente,4
Kare Orilla,Lidelse Dedos,4
Kare Orilla,Gustav Cazar,5
Kare Orilla,Lars Azada,4
Kare Orilla,Felix Balas,5
Kare Orilla,Marin Onda,4
Kare Orilla,Elsa Orilla,4
Kare Orilla,Brand Tempestad,5
Kare Orilla,Adra Nubarron,4
Kare Orilla,Axel Calzas,5
