source,target,weight
Isia Vann,Hideki Cocinaro,8
Isia Vann,Loreto Bodrogi,8
Isia Vann,Edvard Vann,8
Felix Resumir,Hennie Osvaldo,4
Felix Resumir,Kanon Herrero,4
Felix Resumir,Minke Mies,4
Felix Resumir,Edvard Vann,4
Felix Resumir,Inga Ferro,4
Edvard Vann,Isia Vann,4
Edvard Vann,Hennie Osvaldo,5
Edvard Vann,Kanon Herrero,5
Edvard Vann,Hideki Cocinaro,4
Edvard Vann,Loreto Bodrogi,4
Edvard Vann,Felix Resumir,5
Edvard Vann,Minke Mies,5
Edvard Vann,Inga Ferro,5
Kanon Herrero,Isia Vann,1
Kanon Herrero,Felix Resumir,13
Kanon Herrero,Stenig Fusil,1
Kanon Herrero,Edvard Vann,13
Kanon Herrero,Varja Lagos,1
Kanon Herrero,Minke Mies,13
Kanon Herrero,Hideki Cocinaro,1
Kanon Herrero,Hennie Osvaldo,13
Kanon Herrero,Loreto Bodrogi,1
Kanon Herrero,Inga Ferro,13
Stenig Fusil,Loreto Bodrogi,1
Stenig Fusil,Isia Vann,1
Stenig Fusil,Hideki Cocinaro,1
Stenig Fusil,Edvard Vann,1
