source,target,weight
Isia Vann,Kanon Herrero,4
Isia Vann,Hennie Osvaldo,4
Isia Vann,Hideki Cocinaro,4
Isia Vann,Minke Mies,4
Isia Vann,Edvard Vann,4
Isia Vann,Varja Lagos,8
Isia Vann,Stenig Fusil,8
Isia Vann,Inga Ferro,4
Felix Resumir,Isia Vann,1
Felix Resumir,Stenig Fusil,1
Felix Resumir,Edvard Vann,1
Felix Resumir,Varja Lagos,1
Felix Resumir,Minke Mies,1
Felix Resumir,Hideki Cocinaro,1
Felix Resumir,Hennie Osvaldo,1
Felix Resumir,Kanon Herrero,1
Felix Resumir,Loreto Bodrogi,1
Felix Resumir,Inga Ferro,1
Stenig Fusil,Isia Vann,4
Stenig Fusil,Hennie Osvaldo,4
Stenig Fusil,Edvard Vann,4
Stenig Fusil,Hideki Cocinaro,4
Stenig Fusil,Varja Lagos,4
Stenig Fusil,Inga Ferro,4
Stenig Fusil,Minke Mies,4
Edvard Vann,Isia Vann,1
Edvard Vann,Felix Resumir,1
Edvard Vann,Stenig Fusil,1
Edvard Vann,Varja Lagos,1
Edvard Vann,Minke Mies,1
Edvard Vann,Hideki Cocinaro,1
Edvard Vann,Hennie Osvaldo,1
Edvard Vann,Kanon Herrero,1
Edvard Vann,Loreto Bodrogi,1
Edvard Vann,Inga Ferro,1
Varja Lagos,Stenig Fusil,4
Varja Lagos,Kanon Herrero,4
Hideki Cocinaro,Isia Vann,9
Hideki Cocinaro,Felix Resumir,4
Hideki Cocinaro,Edvard Vann,9
Hideki Cocinaro,Varja Lagos,9
Hideki Cocinaro,Minke Mies,9
Hideki Cocinaro,Hennie Osvaldo,9
Hideki Cocinaro,Kanon Herrero,4
Hideki Cocinaro,Loreto Bodrogi,4
Hideki Cocinaro,Stenig Fusil,9
Hideki Cocinaro,Inga Ferro,9
Kanon Herrero,Varja Lagos,1
Kanon Herrero,Stenig Fusil,1
