source,target,weight
Albina Hafon,Rachel Pantanal,6
Isia Vann,Rachel Pantanal,4
Cornelia Lais,Rachel Pantanal,13
Cornelia Lais,Carla Forluniau,13
Cornelia Lais,Mat Bramar,13
Cornelia Lais,Linda Lagos,13
Cornelia Lais,Anda Ribera,13
Rachel Pantanal,Cornelia Lais,4
Rachel Pantanal,Carla Forluniau,4
Rachel Pantanal,Mat Bramar,4
Rachel Pantanal,Linda Lagos,4
Rachel Pantanal,Anda Ribera,4
Lars Azada,Cornelia Lais,1
Lars Azada,Rachel Pantanal,1
Lars Azada,Mat Bramar,1
Lars Azada,Carla Forluniau,1
Lars Azada,Linda Lagos,1
Lars Azada,Anda Ribera,1
Mat Bramar,Cornelia Lais,16
Mat Bramar,Rachel Pantanal,16
Mat Bramar,Carla Forluniau,16
Mat Bramar,Linda Lagos,16
Mat Bramar,Anda Ribera,16
Varro Awelon,Mat Bramar,7
Felix Resumir,Cornelia Lais,1
Felix Resumir,Rachel Pantanal,1
Felix Resumir,Mat Bramar,1
Felix Resumir,Carla Forluniau,1
Felix Resumir,Linda Lagos,1
Felix Resumir,Anda Ribera,1
Ruscella Mies,Cornelia Lais,4
Ruscella Mies,Rachel Pantanal,4
Ruscella Mies,Mat Bramar,4
Ruscella Mies,Carla Forluniau,4
Ruscella Mies,Linda Lagos,4
Ruscella Mies,Anda Ribera,4
Isak Baza,Cornelia Lais,3
Isak Baza,Rachel Pantanal,3
Isak Baza,Mat Bramar,3
Isak Baza,Carla Forluniau,3
Isak Baza,Linda Lagos,3
Isak Baza,Anda Ribera,3
Edvard Vann,Cornelia Lais,1
Edvard Vann,Rachel Pantanal,1
Edvard Vann,Mat Bramar,1
Edvard Vann,Carla Forluniau,1
Edvard Vann,Linda Lagos,1
Edvard Vann,Anda Ribera,1
Carla Forluniau,Cornelia Lais,7
Carla Forluniau,Rachel Pantanal,7
Carla Forluniau,Mat Bramar,7
Carla Forluniau,Linda Lagos,7
Carla Forluniau,Anda Ribera,7
Benito Hawelon,Cornelia Lais,3
Benito Hawelon,Rachel Pantanal,3
Benito Hawelon,Mat Bramar,3
Benito Hawelon,Carla Forluniau,3
Benito Hawelon,Linda Lagos,3
Benito Hawelon,Anda Ribera,3
Hideki Cocinaro,Cornelia Lais,3
Hideki Cocinaro,Rachel Pantanal,3
Hideki Cocinaro,Mat Bramar,3
Hideki Cocinaro,Carla Forluniau,3
Hideki Cocinaro,Linda Lagos,3
Hideki Cocinaro,Anda Ribera,3
Adra Nubarron,Cornelia Lais,1
Adra Nubarron,Rachel Pantanal,1
Adra Nubarron,Mat Bramar,1
Adra Nubarron,Carla Forluniau,1
Adra Nubarron,Linda Lagos,1
Adra Nubarron,Anda Ribera,1
Linda Lagos,Cornelia Lais,1
Linda Lagos,Rachel Pantanal,1
Linda Lagos,Carla Forluniau,1
Linda Lagos,Mat Bramar,1
Linda Lagos,Anda Ribera,1
Anda Ribera,Cornelia Lais,4
Anda Ribera,Rachel Pantanal,4
Anda Ribera,Carla Forluniau,4
Anda Ribera,Mat Bramar,4
Anda Ribera,Linda Lagos,4
