source,target,weight
Ingrid Barranco,Ada Campo-Corrente,1
Lars Azada,Ingrid Barranco,1
Lars Azada,Orhan Strum,1
Lars Azada,Sten Sanjorge Jr,1
Lars Azada,Ada Campo-Corrente,1
Lars Azada,Willem Vasco-Pais,1
Mat Bramar,Ingrid Barranco,4
Mat Bramar,Orhan Strum,4
Mat Bramar,Sten Sanjorge Jr,4
Mat Bramar,Ada Campo-Corrente,4
Mat Bramar,Willem Vasco-Pais,4
Felix Resumir,Ingrid Barranco,1
Felix Resumir,Orhan Strum,1
Felix Resumir,Sten Sanjorge Jr,1
Felix Resumir,Ada Campo-Corrente,1
Felix Resumir,Willem Vasco-Pais,1
Ruscella Mies,Ingrid Barranco,1
Ruscella Mies,Orhan Strum,1
Ruscella Mies,Sten Sanjorge Jr,1
Ruscella Mies,Ada Campo-Corrente,1
Ruscella Mies,Willem Vasco-Pais,1
Isak Baza,Ingrid Barranco,3
Isak Baza,Orhan Strum,3
Isak Baza,Sten Sanjorge Jr,3
Isak Baza,Ada Campo-Corrente,3
Isak Baza,Willem Vasco-Pais,3
Edvard Vann,Ingrid Barranco,1
Edvard Vann,Orhan Strum,1
Edvard Vann,Sten Sanjorge Jr,1
Edvard Vann,Ada Campo-Corrente,1
Edvard Vann,Willem Vasco-Pais,1
Benito Hawelon,Ingrid Barranco,3
Benito Hawelon,Orhan Strum,3
Benito Hawelon,Sten Sanjorge Jr,3
Benito Hawelon,Ada Campo-Corrente,3
Benito Hawelon,Willem Vasco-Pais,3
Hideki Cocinaro,Ingrid Barranco,3
Hideki Cocinaro,Orhan Strum,3
Hideki Cocinaro,Sten Sanjorge Jr,3
Hideki Cocinaro,Ada Campo-Corrente,3
Hideki Cocinaro,Willem Vasco-Pais,3
Adra Nubarron,Ingrid Barranco,1
Adra Nubarron,Orhan Strum,1
Adra Nubarron,Sten Sanjorge Jr,1
Adra Nubarron,Ada Campo-Corrente,1
Adra Nubarron,Willem Vasco-Pais,1
Ada Campo-Corrente,Sten Sanjorge Jr,3
Ada Campo-Corrente,Ingrid Barranco,4
Ada Campo-Corrente,Sten Sanjorge Jr (tethys),3
Sten Sanjorge Jr (tethys),Ada Campo-Corrente,1
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,9
Sten Sanjorge Jr (tethys),Ingrid Barranco,10
