source,target,weight
Irene Nant,Sven Flecha,4
Irene Nant,Isak Baza,4
Irene Nant,Linnea Bergen,4
Irene Nant,Lucas Alcazar,4
Irene Nant,Nils Calixto,4
Ingrid Barranco,Sven Flecha,4
Ingrid Barranco,Isak Baza,4
Ingrid Barranco,Linnea Bergen,4
Ingrid Barranco,Lucas Alcazar,4
Ingrid Barranco,Nils Calixto,4
Mat Bramar,Sven Flecha,5
Mat Bramar,Isak Baza,5
Mat Bramar,Linnea Bergen,5
Mat Bramar,Lucas Alcazar,5
Mat Bramar,Nils Calixto,5
Sven Flecha,Nils Calixto,28
Sven Flecha,Isak Baza,33
Sven Flecha,Lucas Alcazar,32
Ruscella Mies,Sven Flecha,1
Ruscella Mies,Isak Baza,1
Ruscella Mies,Linnea Bergen,1
Ruscella Mies,Lucas Alcazar,1
Ruscella Mies,Nils Calixto,1
Dante Coginian,Sven Flecha,4
Dante Coginian,Isak Baza,4
Dante Coginian,Linnea Bergen,4
Dante Coginian,Lucas Alcazar,4
Dante Coginian,Nils Calixto,4
Isak Baza,Sven Flecha,49
Isak Baza,Nils Calixto,29
Isak Baza,Lucas Alcazar,41
Adan Morlun,Sven Flecha,1
Adan Morlun,Isak Baza,1
Adan Morlun,Linnea Bergen,1
Adan Morlun,Lucas Alcazar,1
Adan Morlun,Nils Calixto,1
Lucas Alcazar,Sven Flecha,37
Lucas Alcazar,Isak Baza,37
Lucas Alcazar,Linnea Bergen,4
Lucas Alcazar,Nils Calixto,28
Hennie Osvaldo,Sven Flecha,4
Hennie Osvaldo,Isak Baza,4
Hennie Osvaldo,Linnea Bergen,4
Hennie Osvaldo,Lucas Alcazar,4
Hennie Osvaldo,Nils Calixto,4
Nils Calixto,Sven Flecha,37
Nils Calixto,Isak Baza,37
Nils Calixto,Lucas Alcazar,49
Loreto Bodrogi,Sven Flecha,4
Loreto Bodrogi,Isak Baza,4
Loreto Bodrogi,Linnea Bergen,4
Loreto Bodrogi,Lucas Alcazar,4
Loreto Bodrogi,Nils Calixto,4
