source,target,weight
Isia Vann,Hideki Cocinaro,4
Isia Vann,Varja Lagos,4
Varja Lagos,Isia Vann,5
Varja Lagos,Hideki Cocinaro,5
Minke Mies,Isia Vann,4
Minke Mies,Hennie Osvaldo,4
Minke Mies,Loreto Bodrogi,4
Minke Mies,Inga Ferro,13
Hideki Cocinaro,Varja Lagos,1
Hideki Cocinaro,Isia Vann,1
Hennie Osvaldo,Isia Vann,9
Hennie Osvaldo,Felix Resumir,4
Hennie Osvaldo,Stenig Fusil,4
Hennie Osvaldo,Edvard Vann,4
Hennie Osvaldo,Varja Lagos,4
Hennie Osvaldo,Minke Mies,9
Hennie Osvaldo,Hideki Cocinaro,4
Hennie Osvaldo,Kanon Herrero,4
Hennie Osvaldo,Loreto Bodrogi,9
Hennie Osvaldo,Inga Ferro,9
Loreto Bodrogi,Isia Vann,9
Loreto Bodrogi,Felix Resumir,4
Loreto Bodrogi,Stenig Fusil,4
Loreto Bodrogi,Edvard Vann,4
Loreto Bodrogi,Varja Lagos,5
Loreto Bodrogi,Minke Mies,8
Loreto Bodrogi,Hideki Cocinaro,5
Loreto Bodrogi,Hennie Osvaldo,8
Loreto Bodrogi,Kanon Herrero,4
Loreto Bodrogi,Inga Ferro,8
Inga Ferro,Isia Vann,8
Inga Ferro,Hennie Osvaldo,8
Inga Ferro,Loreto Bodrogi,8
Inga Ferro,Minke Mies,20
Inga Ferro,Stenig Fusil,1
