source,target,weight
Rachel Pantanal,Cornelia Lais,1
Rachel Pantanal,Carla Forluniau,1
Rachel Pantanal,Mat Bramar,1
Rachel Pantanal,Linda Lagos,1
Rachel Pantanal,Anda Ribera,1
Mat Bramar,Cornelia Lais,17
Mat Bramar,Rachel Pantanal,17
Mat Bramar,Carla Forluniau,17
Mat Bramar,Linda Lagos,17
Mat Bramar,Anda Ribera,17
Carla Forluniau,Cornelia Lais,9
Carla Forluniau,Rachel Pantanal,9
Carla Forluniau,Mat Bramar,9
Carla Forluniau,Linda Lagos,9
Carla Forluniau,Anda Ribera,9
Linda Lagos,Cornelia Lais,17
Linda Lagos,Rachel Pantanal,17
Linda Lagos,Carla Forluniau,17
Linda Lagos,Mat Bramar,17
Linda Lagos,Anda Ribera,17
Anda Ribera,Cornelia Lais,1
Anda Ribera,Rachel Pantanal,1
Anda Ribera,Carla Forluniau,1
Anda Ribera,Mat Bramar,1
Anda Ribera,Linda Lagos,1
