source,target,weight
Ruscella Mies,Cecilia Morluniau,1
Ruscella Mies,Valeria Morlun,1
Ruscella Mies,Varro Awelon,1
Ruscella Mies,Dante Coginian,1
Ruscella Mies,Bertrand Ovan,1
Ruscella Mies,Dylan Scozzese,1
Ruscella Mies,Claudio Hawelon,1
Ruscella Mies,Irene Nant,1
Ruscella Mies,Henk Mies,1
Ruscella Mies,Adan Morlun,1
Ruscella Mies,Emile Arpa,1
Ruscella Mies,Benito Hawelon,1
Ruscella Mies,Albina Hafon,1
Cecilia Morluniau,Bertrand Ovan,1
Cecilia Morluniau,Irene Nant,1
Cecilia Morluniau,Henk Mies,1
Cecilia Morluniau,Adan Morlun,1
Cecilia Morluniau,Dylan Scozzese,1
Cecilia Morluniau,Albina Hafon,1
Albina Hafon,Bertrand Ovan,1
Albina Hafon,Irene Nant,1
Albina Hafon,Henk Mies,1
Albina Hafon,Cecilia Morluniau,1
Albina Hafon,Adan Morlun,1
Albina Hafon,Dylan Scozzese,1
