source,target,weight
Birgitta Frente,Lidelse Dedos,1
Birgitta Frente,Felix Balas,1
Birgitta Frente,Elsa Orilla,1
Birgitta Frente,Brand Tempestad,1
Birgitta Frente,Adra Nubarron,1
Axel Calzas,Kare Orilla,1
Axel Calzas,Elsa Orilla,1
Lidelse Dedos,Kare Orilla,6
Lidelse Dedos,Felix Balas,7
Lidelse Dedos,Isande Borrasca,6
Lidelse Dedos,Marin Onda,6
Lidelse Dedos,Elsa Orilla,1
Lidelse Dedos,Birgitta Frente,1
Lidelse Dedos,Brand Tempestad,7
Lidelse Dedos,Adra Nubarron,7
Elsa Orilla,Kare Orilla,1
Elsa Orilla,Isande Borrasca,1
Elsa Orilla,Marin Onda,1
Elsa Orilla,Brand Tempestad,1
Elsa Orilla,Adra Nubarron,1
Brand Tempestad,Lidelse Dedos,1
Brand Tempestad,Kare Orilla,6
Brand Tempestad,Felix Balas,1
Brand Tempestad,Isande Borrasca,6
Brand Tempestad,Marin Onda,6
Brand Tempestad,Elsa Orilla,7
Brand Tempestad,Birgitta Frente,1
Brand Tempestad,Adra Nubarron,7
Isande Borrasca,Kare Orilla,7
Isande Borrasca,Lidelse Dedos,6
Isande Borrasca,Felix Balas,6
Isande Borrasca,Marin Onda,6
Isande Borrasca,Elsa Orilla,1
Isande Borrasca,Brand Tempestad,6
Isande Borrasca,Adra Nubarron,6
Isande Borrasca,Axel Calzas,1
Felix Balas,Kare Orilla,7
Felix Balas,Lidelse Dedos,6
Felix Balas,Isande Borrasca,7
Felix Balas,Marin Onda,7
Felix Balas,Elsa Orilla,1
Felix Balas,Brand Tempestad,7
Felix Balas,Adra Nubarron,7
Marin Onda,Vira Frente,7
Adra Nubarron,Lidelse Dedos,1
Adra Nubarron,Kare Orilla,3
Adra Nubarron,Felix Balas,1
Adra Nubarron,Isande Borrasca,3
Adra Nubarron,Marin Onda,3
Adra Nubarron,Elsa Orilla,4
Adra Nubarron,Birgitta Frente,1
Adra Nubarron,Brand Tempestad,4
Vira Frente,Marin Onda,4
Vira Frente,Linda Lagos,3
Vira Frente,Minke Mies,9
Kare Orilla,Lidelse Dedos,6
Kare Orilla,Felix Balas,6
Kare Orilla,Isande Borrasca,15
Kare Orilla,Adra Nubarron,15
Kare Orilla,Marin Onda,15
Kare Orilla,Elsa Orilla,9
Kare Orilla,Brand Tempestad,15
Kare Orilla,Inga Ferro,1
