source,target,weight
Ingrid Barranco,Orhan Strum,3
Ingrid Barranco,Sten Sanjorge Jr,4
Ingrid Barranco,Ada Campo-Corrente,4
Ingrid Barranco,Sten Sanjorge Jr (tethys),1
Ingrid Barranco,Willem Vasco-Pais,3
Mat Bramar,Ingrid Barranco,1
Mat Bramar,Orhan Strum,1
Mat Bramar,Sten Sanjorge Jr,1
Mat Bramar,Ada Campo-Corrente,1
Mat Bramar,Willem Vasco-Pais,1
Orhan Strum,Willem Vasco-Pais,4
Ruscella Mies,Ingrid Barranco,3
Ruscella Mies,Orhan Strum,3
Ruscella Mies,Sten Sanjorge Jr,3
Ruscella Mies,Ada Campo-Corrente,3
Ruscella Mies,Willem Vasco-Pais,3
Ada Campo-Corrente,Sten Sanjorge Jr,10
Ada Campo-Corrente,Ingrid Barranco,1
Ada Campo-Corrente,Sten Sanjorge Jr (tethys),10
Dylan Scozzese,Ingrid Barranco,1
Dylan Scozzese,Orhan Strum,1
Dylan Scozzese,Sten Sanjorge Jr,1
Dylan Scozzese,Ada Campo-Corrente,1
Dylan Scozzese,Willem Vasco-Pais,1
Willem Vasco-Pais,Ingrid Barranco,1
Willem Vasco-Pais,Orhan Strum,3
Willem Vasco-Pais,Ada Campo-Corrente,1
Willem Vasco-Pais,Sten Sanjorge Jr (tethys),1
Willem Vasco-Pais,Sten Sanjorge Jr,1
Sten Sanjorge Jr (tethys),Ada Campo-Corrente,13
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,13
Sten Sanjorge Jr (tethys),Ingrid Barranco,6
Henk Mies,Sten Sanjorge Jr,6
