source,target,weight
Cornelia Lais,Rachel Pantanal,8
Cornelia Lais,Carla Forluniau,8
Cornelia Lais,Mat Bramar,8
Cornelia Lais,Linda Lagos,8
Cornelia Lais,Anda Ribera,17
Rachel Pantanal,Cornelia Lais,5
Rachel Pantanal,Carla Forluniau,5
Rachel Pantanal,Mat Bramar,5
Rachel Pantanal,Linda Lagos,5
Rachel Pantanal,Anda Ribera,5
Mat Bramar,Cornelia Lais,17
Mat Bramar,Rachel Pantanal,17
Mat Bramar,Carla Forluniau,17
Mat Bramar,Linda Lagos,17
Mat Bramar,Anda Ribera,17
Carla Forluniau,Cornelia Lais,9
Carla Forluniau,Rachel Pantanal,9
Carla Forluniau,Mat Bramar,9
Carla Forluniau,Linda Lagos,9
Carla Forluniau,Anda Ribera,9
Linda Lagos,Cornelia Lais,5
Linda Lagos,Rachel Pantanal,5
Linda Lagos,Carla Forluniau,5
Linda Lagos,Mat Bramar,5
Linda Lagos,Anda Ribera,5
Anda Ribera,Cornelia Lais,13
Anda Ribera,Rachel Pantanal,4
Anda Ribera,Carla Forluniau,4
Anda Ribera,Mat Bramar,4
Anda Ribera,Linda Lagos,4
