source,target,weight
Sven Flecha,Isak Baza,9
Sven Flecha,Lucas Alcazar,9
Isak Baza,Sven Flecha,8
Isak Baza,Lucas Alcazar,9
Lucas Alcazar,Sven Flecha,8
Lucas Alcazar,Isak Baza,29
Nils Calixto,Isak Baza,1
Nils Calixto,Minke Mies,4
Nils Calixto,Lucas Alcazar,1
Cornelia Lais,Sven Flecha,1
Cornelia Lais,Isak Baza,1
Cornelia Lais,Linnea Bergen,1
Cornelia Lais,Lucas Alcazar,1
Cornelia Lais,Nils Calixto,1
Mat Bramar,Sven Flecha,5
Mat Bramar,Isak Baza,5
Mat Bramar,Linnea Bergen,5
Mat Bramar,Lucas Alcazar,5
Mat Bramar,Nils Calixto,5
Emile Arpa,Sven Flecha,1
Emile Arpa,Isak Baza,1
Emile Arpa,Linnea Bergen,1
Emile Arpa,Lucas Alcazar,1
Emile Arpa,Nils Calixto,1
Ruscella Mies,Sven Flecha,4
Ruscella Mies,Isak Baza,4
Ruscella Mies,Linnea Bergen,4
Ruscella Mies,Lucas Alcazar,4
Ruscella Mies,Nils Calixto,4
Minke Mies,Nils Calixto,5
Marin Onda,Sven Flecha,4
Marin Onda,Isak Baza,4
Marin Onda,Linnea Bergen,4
Marin Onda,Lucas Alcazar,4
Marin Onda,Nils Calixto,4
Adra Nubarron,Sven Flecha,4
Adra Nubarron,Isak Baza,4
Adra Nubarron,Linnea Bergen,4
Adra Nubarron,Lucas Alcazar,4
Adra Nubarron,Nils Calixto,4
Hennie Osvaldo,Sven Flecha,4
Hennie Osvaldo,Isak Baza,4
Hennie Osvaldo,Linnea Bergen,4
Hennie Osvaldo,Lucas Alcazar,4
Hennie Osvaldo,Nils Calixto,4
