source,target,weight
Isia Vann,Hennie Osvaldo,4
Isia Vann,Loreto Bodrogi,4
Isia Vann,Minke Mies,4
Isia Vann,Inga Ferro,4
Varja Lagos,Isia Vann,1
Varja Lagos,Kanon Herrero,1
Varja Lagos,Hideki Cocinaro,1
Varja Lagos,Loreto Bodrogi,1
Varja Lagos,Felix Resumir,1
Varja Lagos,Stenig Fusil,1
Varja Lagos,Minke Mies,1
Hennie Osvaldo,Isia Vann,8
Hennie Osvaldo,Felix Resumir,8
Hennie Osvaldo,Edvard Vann,4
Hennie Osvaldo,Varja Lagos,8
Hennie Osvaldo,Minke Mies,8
Hennie Osvaldo,Hideki Cocinaro,8
Hennie Osvaldo,Kanon Herrero,8
Hennie Osvaldo,Loreto Bodrogi,8
Hennie Osvaldo,Stenig Fusil,8
Hennie Osvaldo,Inga Ferro,4
Loreto Bodrogi,Isia Vann,1
Loreto Bodrogi,Hennie Osvaldo,1
Loreto Bodrogi,Inga Ferro,1
Loreto Bodrogi,Minke Mies,1
Inga Ferro,Isia Vann,5
Inga Ferro,Hennie Osvaldo,5
Inga Ferro,Loreto Bodrogi,5
Inga Ferro,Minke Mies,5
