source,target,weight
Ingrid Barranco,Ada Campo-Corrente,4
Ingrid Barranco,Sten Sanjorge Jr (tethys),4
Ingrid Barranco,Willem Vasco-Pais,4
Ingrid Barranco,Sten Sanjorge Jr,4
Orhan Strum,Ingrid Barranco,1
Orhan Strum,Ada Campo-Corrente,1
Orhan Strum,Sten Sanjorge Jr (tethys),1
Orhan Strum,Willem Vasco-Pais,1
Orhan Strum,Sten Sanjorge Jr,1
Ada Campo-Corrente,Ingrid Barranco,5
Ada Campo-Corrente,Sten Sanjorge Jr (tethys),5
Ada Campo-Corrente,Willem Vasco-Pais,5
Ada Campo-Corrente,Sten Sanjorge Jr,5
Willem Vasco-Pais,Orhan Strum,1
Willem Vasco-Pais,Ada Campo-Corrente,1
Willem Vasco-Pais,Sten Sanjorge Jr (tethys),1
Willem Vasco-Pais,Sten Sanjorge Jr,1
Sten Sanjorge Jr (tethys),Ingrid Barranco,1
Sten Sanjorge Jr (tethys),Orhan Strum,8
Sten Sanjorge Jr (tethys),Ada Campo-Corrente,9
Sten Sanjorge Jr (tethys),Willem Vasco-Pais,9
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,9
