source,target,weight
Ingrid Barranco,Orhan Strum,1
Ingrid Barranco,Ada Campo-Corrente,1
Ingrid Barranco,Willem Vasco-Pais,1
Ingrid Barranco,Sten Sanjorge Jr (tethys),1
Ingrid Barranco,Sten Sanjorge Jr,1
Orhan Strum,Ada Campo-Corrente,1
Orhan Strum,Willem Vasco-Pais,1
Orhan Strum,Sten Sanjorge Jr (tethys),1
Orhan Strum,Sten Sanjorge Jr,1
Ada Campo-Corrente,Orhan Strum,7
Ada Campo-Corrente,Willem Vasco-Pais,7
Ada Campo-Corrente,Sten Sanjorge Jr (tethys),7
Ada Campo-Corrente,Sten Sanjorge Jr,7
Willem Vasco-Pais,Orhan Strum,7
Willem Vasco-Pais,Ada Campo-Corrente,7
Willem Vasco-Pais,Sten Sanjorge Jr (tethys),7
Willem Vasco-Pais,Sten Sanjorge Jr,7
Sten Sanjorge Jr (tethys),Orhan Strum,4
Sten Sanjorge Jr (tethys),Ada Campo-Corrente,4
Sten Sanjorge Jr (tethys),Willem Vasco-Pais,4
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,4
