source,target,weight
Ingrid Barranco,Orhan Strum,1
Ingrid Barranco,Ada Campo-Corrente,1
Ingrid Barranco,Willem Vasco-Pais,1
Ingrid Barranco,Sten Sanjorge Jr (tethys),1
Ingrid Barranco,Sten Sanjorge Jr,1
Lars Azada,Ingrid Barranco,3
Lars Azada,Orhan Strum,3
Lars Azada,Sten Sanjorge Jr,3
Lars Azada,Ada Campo-Corrente,3
Lars Azada,Willem Vasco-Pais,3
Mat Bramar,Ingrid Barranco,1
Mat Bramar,Orhan Strum,1
Mat Bramar,Sten Sanjorge Jr,1
Mat Bramar,Ada Campo-Corrente,1
Mat Bramar,Willem Vasco-Pais,1
Orhan Strum,Ada Campo-Corrente,1
Orhan Strum,Willem Vasco-Pais,1
Orhan Strum,Sten Sanjorge Jr (tethys),1
Orhan Strum,Sten Sanjorge Jr,1
Ruscella Mies,Ingrid Barranco,1
Ruscella Mies,Orhan Strum,1
Ruscella Mies,Sten Sanjorge Jr,1
Ruscella Mies,Ada Campo-Corrente,1
Ruscella Mies,Willem Vasco-Pais,1
Axel Calzas,Ingrid Barranco,3
Axel Calzas,Orhan Strum,3
Axel Calzas,Sten Sanjorge Jr,3
Axel Calzas,Ada Campo-Corrente,3
Axel Calzas,Willem Vasco-Pais,3
Isak Baza,Ingrid Barranco,3
Isak Baza,Orhan Strum,3
Isak Baza,Sten Sanjorge Jr,3
Isak Baza,Ada Campo-Corrente,3
Isak Baza,Willem Vasco-Pais,3
Elsa Orilla,Ingrid Barranco,3
Elsa Orilla,Orhan Strum,3
Elsa Orilla,Sten Sanjorge Jr,3
Elsa Orilla,Ada Campo-Corrente,3
Elsa Orilla,Willem Vasco-Pais,3
Kanon Herrero,Ingrid Barranco,1
Kanon Herrero,Orhan Strum,1
Kanon Herrero,Sten Sanjorge Jr,1
Kanon Herrero,Ada Campo-Corrente,1
Kanon Herrero,Willem Vasco-Pais,1
Ada Campo-Corrente,Orhan Strum,7
Ada Campo-Corrente,Willem Vasco-Pais,7
Ada Campo-Corrente,Sten Sanjorge Jr (tethys),7
Ada Campo-Corrente,Sten Sanjorge Jr,7
Willem Vasco-Pais,Orhan Strum,7
Willem Vasco-Pais,Ada Campo-Corrente,7
Willem Vasco-Pais,Sten Sanjorge Jr (tethys),7
Willem Vasco-Pais,Sten Sanjorge Jr,7
Sten Sanjorge Jr (tethys),Orhan Strum,4
Sten Sanjorge Jr (tethys),Ada Campo-Corrente,4
Sten Sanjorge Jr (tethys),Willem Vasco-Pais,4
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,4
