source,target,weight
Albina Hafon,Rachel Pantanal,8
Isia Vann,Rachel Pantanal,5
Cornelia Lais,Rachel Pantanal,17
Cornelia Lais,Carla Forluniau,17
Cornelia Lais,Mat Bramar,17
Cornelia Lais,Linda Lagos,17
Cornelia Lais,Anda Ribera,17
Rachel Pantanal,Cornelia Lais,5
Rachel Pantanal,Carla Forluniau,5
Rachel Pantanal,Mat Bramar,5
Rachel Pantanal,Linda Lagos,5
Rachel Pantanal,Anda Ribera,5
Lars Azada,Cornelia Lais,1
Lars Azada,Rachel Pantanal,1
Lars Azada,Mat Bramar,1
Lars Azada,Carla Forluniau,1
Lars Azada,Linda Lagos,1
Lars Azada,Anda Ribera,1
Mat Bramar,Cornelia Lais,21
Mat Bramar,Rachel Pantanal,21
Mat Bramar,Carla Forluniau,21
Mat Bramar,Linda Lagos,21
Mat Bramar,Anda Ribera,21
Varro Awelon,Mat Bramar,9
Felix Resumir,Cornelia Lais,1
Felix Resumir,Rachel Pantanal,1
Felix Resumir,Mat Bramar,1
Felix Resumir,Carla Forluniau,1
Felix Resumir,Linda Lagos,1
Felix Resumir,Anda Ribera,1
Ruscella Mies,Cornelia Lais,5
Ruscella Mies,Rachel Pantanal,5
Ruscella Mies,Mat Bramar,5
Ruscella Mies,Carla Forluniau,5
Ruscella Mies,Linda Lagos,5
Ruscella Mies,Anda Ribera,5
Isak Baza,Cornelia Lais,4
Isak Baza,Rachel Pantanal,4
Isak Baza,Mat Bramar,4
Isak Baza,Carla Forluniau,4
Isak Baza,Linda Lagos,4
Isak Baza,Anda Ribera,4
Edvard Vann,Cornelia Lais,1
Edvard Vann,Rachel Pantanal,1
Edvard Vann,Mat Bramar,1
Edvard Vann,Carla Forluniau,1
Edvard Vann,Linda Lagos,1
Edvard Vann,Anda Ribera,1
Carla Forluniau,Cornelia Lais,9
Carla Forluniau,Rachel Pantanal,9
Carla Forluniau,Mat Bramar,9
Carla Forluniau,Linda Lagos,9
Carla Forluniau,Anda Ribera,9
Benito Hawelon,Cornelia Lais,4
Benito Hawelon,Rachel Pantanal,4
Benito Hawelon,Mat Bramar,4
Benito Hawelon,Carla Forluniau,4
Benito Hawelon,Linda Lagos,4
Benito Hawelon,Anda Ribera,4
Hideki Cocinaro,Cornelia Lais,4
Hideki Cocinaro,Rachel Pantanal,4
Hideki Cocinaro,Mat Bramar,4
Hideki Cocinaro,Carla Forluniau,4
Hideki Cocinaro,Linda Lagos,4
Hideki Cocinaro,Anda Ribera,4
Adra Nubarron,Cornelia Lais,1
Adra Nubarron,Rachel Pantanal,1
Adra Nubarron,Mat Bramar,1
Adra Nubarron,Carla Forluniau,1
Adra Nubarron,Linda Lagos,1
Adra Nubarron,Anda Ribera,1
Linda Lagos,Cornelia Lais,1
Linda Lagos,Rachel Pantanal,1
Linda Lagos,Carla Forluniau,1
Linda Lagos,Mat Bramar,1
Linda Lagos,Anda Ribera,1
Anda Ribera,Cornelia Lais,5
Anda Ribera,Rachel Pantanal,5
Anda Ribera,Carla Forluniau,5
Anda Ribera,Mat Bramar,5
Anda Ribera,Linda Lagos,5
