source,target,weight
Irene Nant,Benito Hawelon,1
Irene Nant,Adan Morlun,1
Irene Nant,Claudio Hawelon,1
Irene Nant,Henk Mies,1
Irene Nant,Cecilia Morluniau,1
Albina Hafon,Benito Hawelon,9
Varro Awelon,Valeria Morlun,4
Claudio Hawelon,Irene Nant,4
Claudio Hawelon,Valeria Morlun,1
Claudio Hawelon,Varro Awelon,1
Claudio Hawelon,Benito Hawelon,4
Claudio Hawelon,Adan Morlun,4
Claudio Hawelon,Henk Mies,4
Claudio Hawelon,Cecilia Morluniau,4
Valeria Morlun,Varro Awelon,5
Benito Hawelon,Irene Nant,8
Benito Hawelon,Albina Hafon,9
Benito Hawelon,Varro Awelon,4
Benito Hawelon,Emile Arpa,4
Benito Hawelon,Dante Coginian,4
Benito Hawelon,Adan Morlun,8
Benito Hawelon,Claudio Hawelon,8
Benito Hawelon,Valeria Morlun,4
Benito Hawelon,Cecilia Morluniau,8
Benito Hawelon,Bertrand Ovan,4
Benito Hawelon,Dylan Scozzese,4
Benito Hawelon,Henk Mies,8
Bertrand Ovan,Irene Nant,1
Bertrand Ovan,Albina Hafon,1
Bertrand Ovan,Varro Awelon,1
Bertrand Ovan,Valeria Morlun,1
Bertrand Ovan,Benito Hawelon,1
Bertrand Ovan,Adan Morlun,1
Bertrand Ovan,Emile Arpa,1
Bertrand Ovan,Claudio Hawelon,1
Bertrand Ovan,Dylan Scozzese,1
Bertrand Ovan,Henk Mies,1
Bertrand Ovan,Cecilia Morluniau,1
Bertrand Ovan,Dante Coginian,1
Dylan Scozzese,Albina Hafon,1
Dylan Scozzese,Benito Hawelon,1
Henk Mies,Irene Nant,4
Henk Mies,Benito Hawelon,4
Henk Mies,Adan Morlun,4
Henk Mies,Claudio Hawelon,4
Henk Mies,Cecilia Morluniau,4
