source,target,weight
Sven Flecha,Lucas Alcazar,5
Sven Flecha,Nils Calixto,13
Isak Baza,Sven Flecha,1
Isak Baza,Nils Calixto,1
Isak Baza,Lucas Alcazar,12
Lucas Alcazar,Nils Calixto,4
Lucas Alcazar,Isak Baza,5
Lucas Alcazar,Sven Flecha,4
Nils Calixto,Sven Flecha,17
Nils Calixto,Isak Baza,1
Nils Calixto,Lucas Alcazar,8
Ingrid Barranco,Sven Flecha,4
Ingrid Barranco,Isak Baza,4
Ingrid Barranco,Linnea Bergen,4
Ingrid Barranco,Lucas Alcazar,4
Ingrid Barranco,Nils Calixto,4
Mat Bramar,Sven Flecha,1
Mat Bramar,Isak Baza,1
Mat Bramar,Linnea Bergen,1
Mat Bramar,Lucas Alcazar,1
Mat Bramar,Nils Calixto,1
Ruscella Mies,Sven Flecha,4
Ruscella Mies,Isak Baza,4
Ruscella Mies,Linnea Bergen,4
Ruscella Mies,Lucas Alcazar,4
Ruscella Mies,Nils Calixto,4
Dylan Scozzese,Sven Flecha,1
Dylan Scozzese,Isak Baza,1
Dylan Scozzese,Linnea Bergen,1
Dylan Scozzese,Lucas Alcazar,1
Dylan Scozzese,Nils Calixto,1
