source,target,weight
Ingrid Barranco,Ada Campo-Corrente,4
Orhan Strum,Ada Campo-Corrente,4
Orhan Strum,Sten Sanjorge Jr (tethys),4
Orhan Strum,Willem Vasco-Pais,9
Orhan Strum,Sten Sanjorge Jr,4
Ada Campo-Corrente,Irene Nant,3
Ada Campo-Corrente,Albina Hafon,3
Ada Campo-Corrente,Isia Vann,3
Ada Campo-Corrente,Ingrid Barranco,9
Ada Campo-Corrente,Cornelia Lais,3
Ada Campo-Corrente,Rachel Pantanal,3
Ada Campo-Corrente,Lars Azada,3
Ada Campo-Corrente,Mat Bramar,3
Ada Campo-Corrente,Orhan Strum,10
Ada Campo-Corrente,Varro Awelon,3
Ada Campo-Corrente,Emile Arpa,3
Ada Campo-Corrente,Sven Flecha,3
Ada Campo-Corrente,Felix Resumir,3
Ada Campo-Corrente,Ruscella Mies,3
Ada Campo-Corrente,Birgitta Frente,3
Ada Campo-Corrente,Sten Sanjorge Jr,10
Ada Campo-Corrente,Dante Coginian,3
Ada Campo-Corrente,Axel Calzas,3
Ada Campo-Corrente,Lidelse Dedos,3
Ada Campo-Corrente,Gustav Cazar,3
Ada Campo-Corrente,Adan Morlun,3
Ada Campo-Corrente,Claudio Hawelon,3
Ada Campo-Corrente,Isak Baza,3
Ada Campo-Corrente,Elsa Orilla,3
Ada Campo-Corrente,Brand Tempestad,3
Ada Campo-Corrente,Stenig Fusil,3
Ada Campo-Corrente,Edvard Vann,3
Ada Campo-Corrente,Varja Lagos,3
Ada Campo-Corrente,Minke Mies,3
Ada Campo-Corrente,Carla Forluniau,3
Ada Campo-Corrente,Felix Balas,3
Ada Campo-Corrente,Isande Borrasca,3
Ada Campo-Corrente,Valeria Morlun,3
Ada Campo-Corrente,Benito Hawelon,3
Ada Campo-Corrente,Hideki Cocinaro,3
Ada Campo-Corrente,Marin Onda,3
Ada Campo-Corrente,Linnea Bergen,3
Ada Campo-Corrente,Cecilia Morluniau,3
Ada Campo-Corrente,Adra Nubarron,3
Ada Campo-Corrente,Lucas Alcazar,3
Ada Campo-Corrente,Vira Frente,3
Ada Campo-Corrente,Kare Orilla,3
Ada Campo-Corrente,Hennie Osvaldo,3
Ada Campo-Corrente,Kanon Herrero,3
Ada Campo-Corrente,Nils Calixto,3
Ada Campo-Corrente,Bertrand Ovan,3
Ada Campo-Corrente,Loreto Bodrogi,3
Ada Campo-Corrente,Dylan Scozzese,3
Ada Campo-Corrente,Sten Sanjorge Jr (tethys),7
Ada Campo-Corrente,Willem Vasco-Pais,3
Ada Campo-Corrente,Linda Lagos,3
Ada Campo-Corrente,Henk Mies,3
Ada Campo-Corrente,Anda Ribera,3
Ada Campo-Corrente,Inga Ferro,3
Sten Sanjorge Jr (tethys),Ingrid Barranco,3
Sten Sanjorge Jr (tethys),Orhan Strum,10
Sten Sanjorge Jr (tethys),Ada Campo-Corrente,10
Sten Sanjorge Jr (tethys),Willem Vasco-Pais,3
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,7
