source,target,weight
Cornelia Lais,Rachel Pantanal,7
Cornelia Lais,Carla Forluniau,7
Cornelia Lais,Mat Bramar,7
Cornelia Lais,Linda Lagos,7
Cornelia Lais,Anda Ribera,7
Rachel Pantanal,Cornelia Lais,4
Rachel Pantanal,Carla Forluniau,4
Rachel Pantanal,Mat Bramar,4
Rachel Pantanal,Linda Lagos,4
Rachel Pantanal,Anda Ribera,4
Mat Bramar,Cornelia Lais,7
Mat Bramar,Rachel Pantanal,7
Mat Bramar,Carla Forluniau,7
Mat Bramar,Linda Lagos,7
Mat Bramar,Anda Ribera,7
Ruscella Mies,Cornelia Lais,4
Ruscella Mies,Rachel Pantanal,4
Ruscella Mies,Mat Bramar,4
Ruscella Mies,Carla Forluniau,4
Ruscella Mies,Linda Lagos,4
Ruscella Mies,Anda Ribera,4
Felix Resumir,Cornelia Lais,1
Felix Resumir,Rachel Pantanal,1
Felix Resumir,Mat Bramar,1
Felix Resumir,Carla Forluniau,1
Felix Resumir,Linda Lagos,1
Felix Resumir,Anda Ribera,1
Carla Forluniau,Cornelia Lais,4
Carla Forluniau,Rachel Pantanal,4
Carla Forluniau,Mat Bramar,4
Carla Forluniau,Linda Lagos,4
Carla Forluniau,Anda Ribera,4
Isande Borrasca,Cornelia Lais,1
Isande Borrasca,Rachel Pantanal,1
Isande Borrasca,Mat Bramar,1
Isande Borrasca,Carla Forluniau,1
Isande Borrasca,Linda Lagos,1
Isande Borrasca,Anda Ribera,1
Hennie Osvaldo,Cornelia Lais,1
Hennie Osvaldo,Rachel Pantanal,1
Hennie Osvaldo,Mat Bramar,1
Hennie Osvaldo,Carla Forluniau,1
Hennie Osvaldo,Linda Lagos,1
Hennie Osvaldo,Anda Ribera,1
Ada Campo-Corrente,Cornelia Lais,3
Ada Campo-Corrente,Rachel Pantanal,3
Ada Campo-Corrente,Mat Bramar,3
Ada Campo-Corrente,Carla Forluniau,3
Ada Campo-Corrente,Linda Lagos,3
Ada Campo-Corrente,Anda Ribera,3
Linda Lagos,Cornelia Lais,7
Linda Lagos,Rachel Pantanal,7
Linda Lagos,Carla Forluniau,7
Linda Lagos,Mat Bramar,7
Linda Lagos,Anda Ribera,7
Anda Ribera,Cornelia Lais,1
Anda Ribera,Rachel Pantanal,1
Anda Ribera,Carla Forluniau,1
Anda Ribera,Mat Bramar,1
Anda Ribera,Linda Lagos,1
