source,target,weight
Cornelia Lais,Rachel Pantanal,9
Cornelia Lais,Carla Forluniau,9
Cornelia Lais,Mat Bramar,9
Cornelia Lais,Linda Lagos,9
Cornelia Lais,Anda Ribera,9
Rachel Pantanal,Cornelia Lais,5
Rachel Pantanal,Carla Forluniau,5
Rachel Pantanal,Mat Bramar,5
Rachel Pantanal,Linda Lagos,5
Rachel Pantanal,Anda Ribera,5
Mat Bramar,Cornelia Lais,9
Mat Bramar,Rachel Pantanal,9
Mat Bramar,Carla Forluniau,9
Mat Bramar,Linda Lagos,9
Mat Bramar,Anda Ribera,9
Carla Forluniau,Cornelia Lais,5
Carla Forluniau,Rachel Pantanal,5
Carla Forluniau,Mat Bramar,5
Carla Forluniau,Linda Lagos,5
Carla Forluniau,Anda Ribera,5
Linda Lagos,Cornelia Lais,9
Linda Lagos,Rachel Pantanal,9
Linda Lagos,Carla Forluniau,9
Linda Lagos,Mat Bramar,9
Linda Lagos,Anda Ribera,9
Anda Ribera,Cornelia Lais,1
Anda Ribera,Rachel Pantanal,1
Anda Ribera,Carla Forluniau,1
Anda Ribera,Mat Bramar,1
Anda Ribera,Linda Lagos,1
