source,target,weight
Irene Nant,Ingrid Barranco,4
Irene Nant,Orhan Strum,4
Irene Nant,Sten Sanjorge Jr,4
Irene Nant,Ada Campo-Corrente,4
Irene Nant,Willem Vasco-Pais,4
Ingrid Barranco,Orhan Strum,5
Ingrid Barranco,Sten Sanjorge Jr,4
Ingrid Barranco,Ada Campo-Corrente,5
Ingrid Barranco,Willem Vasco-Pais,5
Mat Bramar,Ingrid Barranco,5
Mat Bramar,Orhan Strum,5
Mat Bramar,Sten Sanjorge Jr,5
Mat Bramar,Ada Campo-Corrente,5
Mat Bramar,Willem Vasco-Pais,5
Orhan Strum,Willem Vasco-Pais,9
Ruscella Mies,Ingrid Barranco,1
Ruscella Mies,Orhan Strum,1
Ruscella Mies,Sten Sanjorge Jr,1
Ruscella Mies,Ada Campo-Corrente,1
Ruscella Mies,Willem Vasco-Pais,1
Dante Coginian,Ingrid Barranco,4
Dante Coginian,Orhan Strum,4
Dante Coginian,Sten Sanjorge Jr,4
Dante Coginian,Ada Campo-Corrente,4
Dante Coginian,Willem Vasco-Pais,4
Adan Morlun,Ingrid Barranco,1
Adan Morlun,Orhan Strum,1
Adan Morlun,Sten Sanjorge Jr,1
Adan Morlun,Ada Campo-Corrente,1
Adan Morlun,Willem Vasco-Pais,1
Lucas Alcazar,Ingrid Barranco,4
Lucas Alcazar,Orhan Strum,4
Lucas Alcazar,Sten Sanjorge Jr,4
Lucas Alcazar,Ada Campo-Corrente,4
Lucas Alcazar,Willem Vasco-Pais,4
Hennie Osvaldo,Ingrid Barranco,4
Hennie Osvaldo,Orhan Strum,4
Hennie Osvaldo,Sten Sanjorge Jr,4
Hennie Osvaldo,Ada Campo-Corrente,4
Hennie Osvaldo,Willem Vasco-Pais,4
Loreto Bodrogi,Ingrid Barranco,4
Loreto Bodrogi,Orhan Strum,4
Loreto Bodrogi,Sten Sanjorge Jr,4
Loreto Bodrogi,Ada Campo-Corrente,4
Loreto Bodrogi,Willem Vasco-Pais,4
Ada Campo-Corrente,Orhan Strum,1
Ada Campo-Corrente,Ingrid Barranco,1
Ada Campo-Corrente,Willem Vasco-Pais,1
Willem Vasco-Pais,Ingrid Barranco,12
Willem Vasco-Pais,Orhan Strum,16
Willem Vasco-Pais,Ada Campo-Corrente,12
Willem Vasco-Pais,Sten Sanjorge Jr (tethys),1
Willem Vasco-Pais,Sten Sanjorge Jr,1
Sten Sanjorge Jr (tethys),Willem Vasco-Pais,5
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,5
