source,target,weight
Dante Coginian,Bertrand Ovan,1
Dante Coginian,Valeria Morlun,1
Dante Coginian,Cecilia Morluniau,1
Dante Coginian,Dylan Scozzese,2
Dante Coginian,Albina Hafon,1
Dante Coginian,Henk Mies,1
Dante Coginian,Claudio Hawelon,2
Dante Coginian,Emile Arpa,1
Ingrid Barranco,Rachel Pantanal,2
Ingrid Barranco,Dante Coginian,2
Ingrid Barranco,Benito Hawelon,2
Ingrid Barranco,Isande Borrasca,2
Ingrid Barranco,Hennie Osvaldo,2
Ingrid Barranco,Albina Hafon,2
Ingrid Barranco,Axel Calzas,2
Ingrid Barranco,Felix Resumir,2
Ingrid Barranco,Vira Frente,2
Ingrid Barranco,Claudio Hawelon,2
Ingrid Barranco,Varja Lagos,2
Ingrid Barranco,Linda Lagos,2
Ingrid Barranco,Hideki Cocinaro,2
Ingrid Barranco,Sten Sanjorge Jr,2
Ingrid Barranco,Elsa Orilla,2
Ingrid Barranco,Varro Awelon,2
Ingrid Barranco,Marin Onda,2
Ingrid Barranco,Bertrand Ovan,2
Ingrid Barranco,Irene Nant,2
Ingrid Barranco,Brand Tempestad,2
Ingrid Barranco,Cecilia Morluniau,2
Ingrid Barranco,Adan Morlun,2
Ingrid Barranco,Lidelse Dedos,2
Ingrid Barranco,Dylan Scozzese,2
Ingrid Barranco,Nils Calixto,2
Ingrid Barranco,Isia Vann,2
Ingrid Barranco,Lars Azada,2
Ingrid Barranco,Felix Balas,2
Ingrid Barranco,Carla Forluniau,2
Ingrid Barranco,Stenig Fusil,2
Ingrid Barranco,Isak Baza,2
Ingrid Barranco,Henk Mies,2
Ingrid Barranco,Kanon Herrero,2
Ingrid Barranco,Cornelia Lais,2
Ingrid Barranco,Edvard Vann,2
Ingrid Barranco,Sven Flecha,2
Ingrid Barranco,Birgitta Frente,2
Ingrid Barranco,Kare Orilla,2
Ingrid Barranco,Valeria Morlun,2
Ingrid Barranco,Loreto Bodrogi,2
