source,target,weight
Ingrid Barranco,Orhan Strum,13
Ingrid Barranco,Sten Sanjorge Jr,3
Ingrid Barranco,Ada Campo-Corrente,13
Ingrid Barranco,Willem Vasco-Pais,3
Mat Bramar,Ingrid Barranco,4
Mat Bramar,Orhan Strum,4
Mat Bramar,Sten Sanjorge Jr,4
Mat Bramar,Ada Campo-Corrente,4
Mat Bramar,Willem Vasco-Pais,4
Orhan Strum,Ada Campo-Corrente,4
Orhan Strum,Ingrid Barranco,4
Ruscella Mies,Ingrid Barranco,1
Ruscella Mies,Orhan Strum,1
Ruscella Mies,Sten Sanjorge Jr,1
Ruscella Mies,Ada Campo-Corrente,1
Ruscella Mies,Willem Vasco-Pais,1
Felix Resumir,Ada Campo-Corrente,4
Gustav Cazar,Ingrid Barranco,1
Gustav Cazar,Orhan Strum,1
Gustav Cazar,Sten Sanjorge Jr,1
Gustav Cazar,Ada Campo-Corrente,1
Gustav Cazar,Willem Vasco-Pais,1
Elsa Orilla,Ingrid Barranco,3
Elsa Orilla,Orhan Strum,3
Elsa Orilla,Sten Sanjorge Jr,3
Elsa Orilla,Ada Campo-Corrente,3
Elsa Orilla,Willem Vasco-Pais,3
Edvard Vann,Ingrid Barranco,3
Edvard Vann,Orhan Strum,3
Edvard Vann,Sten Sanjorge Jr,3
Edvard Vann,Ada Campo-Corrente,3
Edvard Vann,Willem Vasco-Pais,3
Lucas Alcazar,Ingrid Barranco,3
Lucas Alcazar,Orhan Strum,3
Lucas Alcazar,Sten Sanjorge Jr,3
Lucas Alcazar,Ada Campo-Corrente,3
Lucas Alcazar,Willem Vasco-Pais,3
Ada Campo-Corrente,Ingrid Barranco,3
Ada Campo-Corrente,Orhan Strum,3
Ada Campo-Corrente,Sten Sanjorge Jr,3
Ada Campo-Corrente,Willem Vasco-Pais,3
Inga Ferro,Willem Vasco-Pais,4
