source,target,weight
Irene Nant,Albina Hafon,5
Irene Nant,Varro Awelon,5
Irene Nant,Bertrand Ovan,5
Irene Nant,Adan Morlun,5
Irene Nant,Claudio Hawelon,5
Irene Nant,Henk Mies,5
Irene Nant,Cecilia Morluniau,5
Irene Nant,Dante Coginian,5
Albina Hafon,Valeria Morlun,1
Albina Hafon,Adan Morlun,1
Albina Hafon,Dylan Scozzese,1
Albina Hafon,Henk Mies,5
Varro Awelon,Irene Nant,1
Varro Awelon,Albina Hafon,1
Varro Awelon,Bertrand Ovan,1
Varro Awelon,Adan Morlun,1
Varro Awelon,Claudio Hawelon,1
Varro Awelon,Henk Mies,1
Varro Awelon,Cecilia Morluniau,1
Varro Awelon,Dante Coginian,1
Dante Coginian,Mat Bramar,1
Adan Morlun,Albina Hafon,13
Adan Morlun,Valeria Morlun,13
Adan Morlun,Varro Awelon,4
Adan Morlun,Claudio Hawelon,4
Adan Morlun,Dylan Scozzese,13
Adan Morlun,Henk Mies,13
Adan Morlun,Dante Coginian,4
Claudio Hawelon,Irene Nant,1
Claudio Hawelon,Valeria Morlun,1
Claudio Hawelon,Varro Awelon,1
Claudio Hawelon,Benito Hawelon,1
Claudio Hawelon,Bertrand Ovan,1
Claudio Hawelon,Adan Morlun,1
Claudio Hawelon,Emile Arpa,1
Claudio Hawelon,Henk Mies,1
Valeria Morlun,Varro Awelon,5
Valeria Morlun,Claudio Hawelon,5
Valeria Morlun,Dylan Scozzese,5
Valeria Morlun,Dante Coginian,5
Benito Hawelon,Albina Hafon,1
Benito Hawelon,Varro Awelon,1
Benito Hawelon,Dante Coginian,1
Benito Hawelon,Claudio Hawelon,1
Cecilia Morluniau,Irene Nant,9
Cecilia Morluniau,Albina Hafon,9
Cecilia Morluniau,Varro Awelon,9
Cecilia Morluniau,Bertrand Ovan,9
Cecilia Morluniau,Adan Morlun,9
Cecilia Morluniau,Claudio Hawelon,9
Cecilia Morluniau,Henk Mies,9
Cecilia Morluniau,Dante Coginian,9
Bertrand Ovan,Irene Nant,13
Bertrand Ovan,Albina Hafon,12
Bertrand Ovan,Valeria Morlun,13
Bertrand Ovan,Varro Awelon,13
Bertrand Ovan,Benito Hawelon,13
Bertrand Ovan,Adan Morlun,13
Bertrand Ovan,Emile Arpa,13
Bertrand Ovan,Claudio Hawelon,13
Bertrand Ovan,Dylan Scozzese,12
Bertrand Ovan,Henk Mies,13
Bertrand Ovan,Cecilia Morluniau,12
Bertrand Ovan,Dante Coginian,12
Dylan Scozzese,Irene Nant,1
Dylan Scozzese,Valeria Morlun,5
Dylan Scozzese,Varro Awelon,5
Dylan Scozzese,Benito Hawelon,1
Dylan Scozzese,Bertrand Ovan,1
Dylan Scozzese,Adan Morlun,1
Dylan Scozzese,Emile Arpa,1
Dylan Scozzese,Claudio Hawelon,5
Dylan Scozzese,Henk Mies,1
Dylan Scozzese,Dante Coginian,4
Henk Mies,Irene Nant,5
Henk Mies,Albina Hafon,16
Henk Mies,Valeria Morlun,9
Henk Mies,Varro Awelon,1
Henk Mies,Benito Hawelon,5
Henk Mies,Bertrand Ovan,1
Henk Mies,Adan Morlun,13
Henk Mies,Emile Arpa,5
Henk Mies,Claudio Hawelon,5
Henk Mies,Dylan Scozzese,12
Henk Mies,Cecilia Morluniau,4
Henk Mies,Dante Coginian,4
