source,target,weight
Isia Vann,Rachel Pantanal,4
Felix Resumir,Ada Campo-Corrente,4
Edvard Vann,Irene Nant,3
Edvard Vann,Albina Hafon,3
Edvard Vann,Isia Vann,3
Edvard Vann,Ingrid Barranco,3
Edvard Vann,Cornelia Lais,3
Edvard Vann,Rachel Pantanal,3
Edvard Vann,Lars Azada,3
Edvard Vann,Mat Bramar,3
Edvard Vann,Orhan Strum,3
Edvard Vann,Varro Awelon,3
Edvard Vann,Emile Arpa,3
Edvard Vann,Sven Flecha,3
Edvard Vann,Felix Resumir,3
Edvard Vann,Ruscella Mies,3
Edvard Vann,Birgitta Frente,3
Edvard Vann,Sten Sanjorge Jr,3
Edvard Vann,Dante Coginian,3
Edvard Vann,Axel Calzas,3
Edvard Vann,Lidelse Dedos,3
Edvard Vann,Gustav Cazar,3
Edvard Vann,Adan Morlun,3
Edvard Vann,Claudio Hawelon,3
Edvard Vann,Isak Baza,3
Edvard Vann,Elsa Orilla,10
Edvard Vann,Brand Tempestad,3
Edvard Vann,Stenig Fusil,3
Edvard Vann,Varja Lagos,3
Edvard Vann,Minke Mies,3
Edvard Vann,Carla Forluniau,3
Edvard Vann,Felix Balas,3
Edvard Vann,Isande Borrasca,3
Edvard Vann,Valeria Morlun,3
Edvard Vann,Benito Hawelon,3
Edvard Vann,Hideki Cocinaro,3
Edvard Vann,Marin Onda,3
Edvard Vann,Linnea Bergen,3
Edvard Vann,Cecilia Morluniau,3
Edvard Vann,Adra Nubarron,3
Edvard Vann,Lucas Alcazar,3
Edvard Vann,Vira Frente,3
Edvard Vann,Kare Orilla,3
Edvard Vann,Hennie Osvaldo,3
Edvard Vann,Kanon Herrero,3
Edvard Vann,Nils Calixto,3
Edvard Vann,Bertrand Ovan,3
Edvard Vann,Ada Campo-Corrente,3
Edvard Vann,Loreto Bodrogi,3
Edvard Vann,Dylan Scozzese,3
Edvard Vann,Willem Vasco-Pais,3
Edvard Vann,Linda Lagos,3
Edvard Vann,Henk Mies,3
Edvard Vann,Anda Ribera,3
Edvard Vann,Inga Ferro,3
Stenig Fusil,Isia Vann,7
Stenig Fusil,Kanon Herrero,7
Stenig Fusil,Hennie Osvaldo,7
Stenig Fusil,Hideki Cocinaro,7
Stenig Fusil,Felix Resumir,7
Stenig Fusil,Inga Ferro,7
Varja Lagos,Isia Vann,1
Varja Lagos,Kanon Herrero,1
Varja Lagos,Hennie Osvaldo,1
Varja Lagos,Hideki Cocinaro,1
Varja Lagos,Felix Resumir,1
Varja Lagos,Stenig Fusil,1
Varja Lagos,Inga Ferro,1
Hideki Cocinaro,Isia Vann,3
Hideki Cocinaro,Cornelia Lais,4
