source,target,weight
Isia Vann,Rachel Pantanal,4
Cornelia Lais,Rachel Pantanal,10
Cornelia Lais,Carla Forluniau,10
Cornelia Lais,Mat Bramar,10
Cornelia Lais,Linda Lagos,10
Cornelia Lais,Anda Ribera,10
Ingrid Barranco,Cornelia Lais,3
Ingrid Barranco,Rachel Pantanal,3
Ingrid Barranco,Mat Bramar,3
Ingrid Barranco,Carla Forluniau,3
Ingrid Barranco,Linda Lagos,3
Ingrid Barranco,Anda Ribera,3
Rachel Pantanal,Cornelia Lais,4
Rachel Pantanal,Carla Forluniau,4
Rachel Pantanal,Mat Bramar,4
Rachel Pantanal,Linda Lagos,4
Rachel Pantanal,Anda Ribera,4
Mat Bramar,Cornelia Lais,10
Mat Bramar,Rachel Pantanal,10
Mat Bramar,Carla Forluniau,10
Mat Bramar,Linda Lagos,10
Mat Bramar,Anda Ribera,10
Ruscella Mies,Cornelia Lais,10
Ruscella Mies,Rachel Pantanal,10
Ruscella Mies,Mat Bramar,10
Ruscella Mies,Carla Forluniau,10
Ruscella Mies,Linda Lagos,10
Ruscella Mies,Anda Ribera,10
Dante Coginian,Mat Bramar,1
Gustav Cazar,Cornelia Lais,1
Gustav Cazar,Rachel Pantanal,1
Gustav Cazar,Mat Bramar,1
Gustav Cazar,Carla Forluniau,1
Gustav Cazar,Linda Lagos,1
Gustav Cazar,Anda Ribera,4
Elsa Orilla,Cornelia Lais,3
Elsa Orilla,Rachel Pantanal,3
Elsa Orilla,Mat Bramar,3
Elsa Orilla,Carla Forluniau,3
Elsa Orilla,Linda Lagos,3
Elsa Orilla,Anda Ribera,3
Edvard Vann,Cornelia Lais,3
Edvard Vann,Rachel Pantanal,3
Edvard Vann,Mat Bramar,3
Edvard Vann,Carla Forluniau,3
Edvard Vann,Linda Lagos,3
Edvard Vann,Anda Ribera,3
Carla Forluniau,Cornelia Lais,3
Carla Forluniau,Rachel Pantanal,3
Carla Forluniau,Mat Bramar,3
Carla Forluniau,Linda Lagos,3
Carla Forluniau,Anda Ribera,3
Felix Balas,Carla Forluniau,4
Hideki Cocinaro,Cornelia Lais,4
Lucas Alcazar,Cornelia Lais,3
Lucas Alcazar,Rachel Pantanal,3
Lucas Alcazar,Mat Bramar,3
Lucas Alcazar,Carla Forluniau,3
Lucas Alcazar,Linda Lagos,3
Lucas Alcazar,Anda Ribera,3
Ada Campo-Corrente,Cornelia Lais,3
Ada Campo-Corrente,Rachel Pantanal,3
Ada Campo-Corrente,Mat Bramar,3
Ada Campo-Corrente,Carla Forluniau,3
Ada Campo-Corrente,Linda Lagos,3
Ada Campo-Corrente,Anda Ribera,3
Linda Lagos,Cornelia Lais,4
Linda Lagos,Rachel Pantanal,4
Linda Lagos,Carla Forluniau,4
Linda Lagos,Mat Bramar,4
Linda Lagos,Anda Ribera,4
Anda Ribera,Cornelia Lais,4
Anda Ribera,Rachel Pantanal,4
Anda Ribera,Carla Forluniau,4
Anda Ribera,Mat Bramar,4
Anda Ribera,Linda Lagos,4
