source,target,weight
Birgitta Frente,Kare Orilla,1
Birgitta Frente,Isande Borrasca,1
Birgitta Frente,Marin Onda,1
Birgitta Frente,Elsa Orilla,1
Birgitta Frente,Brand Tempestad,1
Birgitta Frente,Axel Calzas,1
Axel Calzas,Lars Azada,4
Axel Calzas,Birgitta Frente,4
Axel Calzas,Lidelse Dedos,4
Axel Calzas,Gustav Cazar,4
Axel Calzas,Elsa Orilla,4
Axel Calzas,Brand Tempestad,4
Axel Calzas,Felix Balas,4
Axel Calzas,Isande Borrasca,4
Axel Calzas,Marin Onda,4
Axel Calzas,Adra Nubarron,4
Axel Calzas,Vira Frente,4
Axel Calzas,Kare Orilla,4
Gustav Cazar,Vira Frente,4
Gustav Cazar,Kare Orilla,1
Gustav Cazar,Lidelse Dedos,4
Gustav Cazar,Isande Borrasca,5
Gustav Cazar,Marin Onda,1
Gustav Cazar,Elsa Orilla,1
Gustav Cazar,Brand Tempestad,5
Gustav Cazar,Birgitta Frente,1
Gustav Cazar,Adra Nubarron,4
Gustav Cazar,Axel Calzas,5
Elsa Orilla,Kare Orilla,1
Elsa Orilla,Isande Borrasca,1
Elsa Orilla,Marin Onda,1
Elsa Orilla,Brand Tempestad,1
Elsa Orilla,Birgitta Frente,1
Elsa Orilla,Axel Calzas,1
Brand Tempestad,Vira Frente,5
Brand Tempestad,Lidelse Dedos,5
Brand Tempestad,Isande Borrasca,5
Brand Tempestad,Adra Nubarron,5
Brand Tempestad,Axel Calzas,5
Isande Borrasca,Lars Azada,4
Isande Borrasca,Birgitta Frente,12
Isande Borrasca,Axel Calzas,12
Isande Borrasca,Lidelse Dedos,4
Isande Borrasca,Gustav Cazar,4
Isande Borrasca,Elsa Orilla,12
Isande Borrasca,Brand Tempestad,12
Isande Borrasca,Felix Balas,4
Isande Borrasca,Marin Onda,12
Isande Borrasca,Adra Nubarron,4
Isande Borrasca,Vira Frente,4
Isande Borrasca,Kare Orilla,12
Kare Orilla,Isande Borrasca,1
Kare Orilla,Marin Onda,1
Kare Orilla,Elsa Orilla,1
Kare Orilla,Brand Tempestad,1
Kare Orilla,Birgitta Frente,1
Kare Orilla,Axel Calzas,1
