source,target,weight
Ingrid Barranco,Sven Flecha,4
Ingrid Barranco,Isak Baza,4
Ingrid Barranco,Linnea Bergen,4
Ingrid Barranco,Lucas Alcazar,4
Ingrid Barranco,Nils Calixto,4
Mat Bramar,Sven Flecha,7
Mat Bramar,Isak Baza,7
Mat Bramar,Linnea Bergen,7
Mat Bramar,Lucas Alcazar,7
Mat Bramar,Nils Calixto,7
Varro Awelon,Sven Flecha,1
Varro Awelon,Isak Baza,1
Varro Awelon,Linnea Bergen,1
Varro Awelon,Lucas Alcazar,1
Varro Awelon,Nils Calixto,1
Sven Flecha,Nils Calixto,13
Sven Flecha,Isak Baza,1
Ruscella Mies,Sven Flecha,1
Ruscella Mies,Isak Baza,1
Ruscella Mies,Linnea Bergen,1
Ruscella Mies,Lucas Alcazar,1
Ruscella Mies,Nils Calixto,1
Birgitta Frente,Isak Baza,9
Axel Calzas,Sven Flecha,3
Axel Calzas,Isak Baza,3
Axel Calzas,Linnea Bergen,3
Axel Calzas,Lucas Alcazar,3
Axel Calzas,Nils Calixto,10
Isak Baza,Nils Calixto,7
Isak Baza,Lucas Alcazar,1
Claudio Hawelon,Sven Flecha,3
Claudio Hawelon,Isak Baza,3
Claudio Hawelon,Linnea Bergen,4
Claudio Hawelon,Lucas Alcazar,3
Claudio Hawelon,Nils Calixto,3
Minke Mies,Sven Flecha,1
Minke Mies,Isak Baza,1
Minke Mies,Linnea Bergen,1
Minke Mies,Lucas Alcazar,1
Minke Mies,Nils Calixto,1
Isande Borrasca,Sven Flecha,3
Isande Borrasca,Isak Baza,3
Isande Borrasca,Linnea Bergen,3
Isande Borrasca,Lucas Alcazar,3
Isande Borrasca,Nils Calixto,3
Linnea Bergen,Lucas Alcazar,3
Lucas Alcazar,Linnea Bergen,1
Nils Calixto,Sven Flecha,7
Nils Calixto,Lucas Alcazar,6
Anda Ribera,Sven Flecha,3
Anda Ribera,Isak Baza,3
Anda Ribera,Linnea Bergen,3
Anda Ribera,Lucas Alcazar,3
Anda Ribera,Nils Calixto,3
Inga Ferro,Sven Flecha,4
Inga Ferro,Isak Baza,4
Inga Ferro,Linnea Bergen,4
Inga Ferro,Lucas Alcazar,4
Inga Ferro,Nils Calixto,4
