source,target,weight
Felix Balas,Lidelse Dedos,1
Felix Balas,Isande Borrasca,1
Bertrand Ovan,Dante Coginian,1
Bertrand Ovan,Irene Nant,1
Bertrand Ovan,Cecilia Morluniau,1
Bertrand Ovan,Adan Morlun,1
Bertrand Ovan,Henk Mies,1
Bertrand Ovan,Emile Arpa,1
Bertrand Ovan,Dylan Scozzese,1
Bertrand Ovan,Valeria Morlun,1
Bertrand Ovan,Varro Awelon,1
Bertrand Ovan,Benito Hawelon,1
Bertrand Ovan,Albina Hafon,1
Orhan Strum,Ada Campo-Corrente,1
Orhan Strum,Sten Sanjorge Jr,1
Orhan Strum,Sten Sanjorge Jr (tethys),1
Ada Campo-Corrente,Orhan Strum,1
Ada Campo-Corrente,Sten Sanjorge Jr,1
Ada Campo-Corrente,Sten Sanjorge Jr (tethys),1
Linnea Bergen,Axel Calzas,1
Sten Sanjorge Jr (tethys),Orhan Strum,1
Sten Sanjorge Jr (tethys),Ada Campo-Corrente,1
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,1
Lucas Alcazar,Nils Calixto,1
Lucas Alcazar,Sven Flecha,1
Benito Hawelon,Elsa Orilla,1
Linda Lagos,Ruscella Mies,1
Linda Lagos,Cornelia Lais,1
Linda Lagos,Carla Forluniau,1
Linda Lagos,Rachel Pantanal,1
Linda Lagos,Mat Bramar,1
Linda Lagos,Anda Ribera,1
