source,target,weight
Varja Lagos,Stenig Fusil,1
Loreto Bodrogi,Kanon Herrero,1
Loreto Bodrogi,Felix Resumir,1
Loreto Bodrogi,Hennie Osvaldo,1
Loreto Bodrogi,Minke Mies,1
Loreto Bodrogi,Stenig Fusil,1
Stenig Fusil,Varja Lagos,1
Ruscella Mies,Kanon Herrero,1
Ruscella Mies,Felix Resumir,1
Ruscella Mies,Hideki Cocinaro,1
Ruscella Mies,Varja Lagos,1
Ruscella Mies,Isia Vann,1
Ruscella Mies,Edvard Vann,1
Ruscella Mies,Hennie Osvaldo,1
Ruscella Mies,Minke Mies,1
Ruscella Mies,Inga Ferro,1
Ruscella Mies,Stenig Fusil,1
Ruscella Mies,Loreto Bodrogi,1
