source,target,weight
Brand Tempestad,Lidelse Dedos,1
Brand Tempestad,Adra Nubarron,1
Brand Tempestad,Isande Borrasca,1
Brand Tempestad,Axel Calzas,1
Brand Tempestad,Vira Frente,1
Kare Orilla,Brand Tempestad,1
Kare Orilla,Isande Borrasca,1
Kare Orilla,Elsa Orilla,1
Kare Orilla,Birgitta Frente,1
Kare Orilla,Marin Onda,1
Kare Orilla,Axel Calzas,1
Axel Calzas,Felix Balas,1
Axel Calzas,Lidelse Dedos,1
Axel Calzas,Adra Nubarron,1
Axel Calzas,Marin Onda,1
Axel Calzas,Gustav Cazar,1
Axel Calzas,Birgitta Frente,1
Axel Calzas,Brand Tempestad,1
Axel Calzas,Isande Borrasca,1
Axel Calzas,Lars Azada,1
Axel Calzas,Elsa Orilla,1
Axel Calzas,Kare Orilla,1
Axel Calzas,Vira Frente,1
