source,target,weight
Ingrid Barranco,Lucas Alcazar,1
Ingrid Barranco,Nils Calixto,1
Ingrid Barranco,Linnea Bergen,1
Ingrid Barranco,Isak Baza,1
Ingrid Barranco,Sven Flecha,1
Mat Bramar,Lucas Alcazar,1
Mat Bramar,Nils Calixto,1
Mat Bramar,Linnea Bergen,1
Mat Bramar,Isak Baza,1
Mat Bramar,Sven Flecha,1
Birgitta Frente,Isak Baza,1
Minke Mies,Lucas Alcazar,1
Minke Mies,Nils Calixto,1
Minke Mies,Linnea Bergen,1
Minke Mies,Isak Baza,1
Minke Mies,Sven Flecha,1
Axel Calzas,Nils Calixto,1
Sven Flecha,Nils Calixto,3
