source,target,weight
Bertrand Ovan,Dante Coginian,1
Bertrand Ovan,Claudio Hawelon,1
Bertrand Ovan,Irene Nant,1
Bertrand Ovan,Henk Mies,1
Bertrand Ovan,Adan Morlun,1
Bertrand Ovan,Cecilia Morluniau,1
Bertrand Ovan,Emile Arpa,1
Bertrand Ovan,Dylan Scozzese,1
Bertrand Ovan,Valeria Morlun,1
Bertrand Ovan,Varro Awelon,1
Bertrand Ovan,Benito Hawelon,1
Bertrand Ovan,Albina Hafon,1
Henk Mies,Claudio Hawelon,1
Henk Mies,Cecilia Morluniau,1
Henk Mies,Adan Morlun,1
Henk Mies,Emile Arpa,1
Henk Mies,Valeria Morlun,1
Henk Mies,Benito Hawelon,1
Henk Mies,Dante Coginian,1
Henk Mies,Albina Hafon,1
Henk Mies,Varro Awelon,1
Linnea Bergen,Claudio Hawelon,1
Mat Bramar,Cecilia Morluniau,1
Mat Bramar,Valeria Morlun,1
Mat Bramar,Varro Awelon,1
Mat Bramar,Dante Coginian,1
Mat Bramar,Bertrand Ovan,1
Mat Bramar,Dylan Scozzese,1
Mat Bramar,Claudio Hawelon,1
Mat Bramar,Irene Nant,1
Mat Bramar,Henk Mies,1
Mat Bramar,Adan Morlun,1
Mat Bramar,Emile Arpa,1
Mat Bramar,Benito Hawelon,1
Mat Bramar,Albina Hafon,1
Dylan Scozzese,Cecilia Morluniau,1
Dylan Scozzese,Adan Morlun,1
Dylan Scozzese,Emile Arpa,1
Dylan Scozzese,Valeria Morlun,1
Dylan Scozzese,Albina Hafon,3
Albina Hafon,Dylan Scozzese,1
