Source,Target,Subject
Axel Calzas,Varja Lagos,Out of staples
Dylan Scozzese,Benito Hawelon,Funny!!
Dylan Scozzese,Albina Hafon,Funny!!
Isak Baza,Lucas Alcazar,Hardware failures
Isak Baza,Sven Flecha,Hardware failures
Isak Baza,Nils Calixto,Hardware failures
Kare Orilla,Benito Hawelon,Concert
Elsa Orilla,Adra Nubarron,Equipment calibration
Elsa Orilla,Marin Onda,Equipment calibration
Elsa Orilla,Isande Borrasca,Equipment calibration
Elsa Orilla,Lidelse Dedos,Equipment calibration
Elsa Orilla,Gustav Cazar,Equipment calibration
Elsa Orilla,Brand Tempestad,Equipment calibration
Elsa Orilla,Axel Calzas,Equipment calibration
Elsa Orilla,Lars Azada,Equipment calibration
Elsa Orilla,Kare Orilla,Equipment calibration
Elsa Orilla,Birgitta Frente,Equipment calibration
Elsa Orilla,Felix Balas,Equipment calibration
Nils Calixto,Minke Mies,No problem
