source,target,weight
Cornelia Lais,Ruscella Mies,3
Cornelia Lais,Carla Forluniau,3
Cornelia Lais,Rachel Pantanal,3
Cornelia Lais,Mat Bramar,3
Cornelia Lais,Linda Lagos,3
Cornelia Lais,Anda Ribera,3
Carla Forluniau,Ruscella Mies,1
Carla Forluniau,Cornelia Lais,1
Carla Forluniau,Rachel Pantanal,1
Carla Forluniau,Mat Bramar,1
Carla Forluniau,Linda Lagos,1
Carla Forluniau,Anda Ribera,1
Mat Bramar,Felix Balas,1
Mat Bramar,Lidelse Dedos,1
Mat Bramar,Adra Nubarron,1
Mat Bramar,Marin Onda,1
Mat Bramar,Kanon Herrero,1
Mat Bramar,Cecilia Morluniau,1
Mat Bramar,Gustav Cazar,1
Mat Bramar,Felix Resumir,1
Mat Bramar,Lucas Alcazar,1
Mat Bramar,Willem Vasco-Pais,1
Mat Bramar,Valeria Morlun,1
Mat Bramar,Nils Calixto,1
Mat Bramar,Varro Awelon,1
Mat Bramar,Dante Coginian,1
Mat Bramar,Bertrand Ovan,1
Mat Bramar,Ingrid Barranco,1
Mat Bramar,Hideki Cocinaro,1
Mat Bramar,Linnea Bergen,1
Mat Bramar,Dylan Scozzese,1
Mat Bramar,Sten Sanjorge Jr,1
Mat Bramar,Anda Ribera,1
Mat Bramar,Varja Lagos,1
Mat Bramar,Isia Vann,1
Mat Bramar,Claudio Hawelon,1
Mat Bramar,Orhan Strum,1
Mat Bramar,Cornelia Lais,1
Mat Bramar,Irene Nant,1
Mat Bramar,Henk Mies,1
Mat Bramar,Adan Morlun,1
Mat Bramar,Rachel Pantanal,1
Mat Bramar,Edvard Vann,1
Mat Bramar,Emile Arpa,1
Mat Bramar,Birgitta Frente,1
Mat Bramar,Hennie Osvaldo,1
Mat Bramar,Minke Mies,1
Mat Bramar,Benito Hawelon,1
Mat Bramar,Inga Ferro,1
Mat Bramar,Linda Lagos,1
Mat Bramar,Stenig Fusil,1
Mat Bramar,Isak Baza,1
Mat Bramar,Ruscella Mies,1
Mat Bramar,Brand Tempestad,1
Mat Bramar,Isande Borrasca,1
Mat Bramar,Loreto Bodrogi,1
Mat Bramar,Lars Azada,1
Mat Bramar,Carla Forluniau,1
Mat Bramar,Ada Campo-Corrente,1
Mat Bramar,Albina Hafon,1
Mat Bramar,Elsa Orilla,1
Mat Bramar,Kare Orilla,1
Mat Bramar,Axel Calzas,1
Mat Bramar,Sven Flecha,1
Mat Bramar,Vira Frente,1
