source,target,weight
Ingrid Barranco,Ada Campo-Corrente,9
Ingrid Barranco,Sten Sanjorge Jr,9
Ingrid Barranco,Sten Sanjorge Jr (tethys),9
Orhan Strum,Gustav Cazar,9
Ada Campo-Corrente,Sten Sanjorge Jr (tethys),1
Ada Campo-Corrente,Sten Sanjorge Jr,1
Ada Campo-Corrente,Willem Vasco-Pais,1
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,9
Sten Sanjorge Jr (tethys),Willem Vasco-Pais,9
Sten Sanjorge Jr (tethys),Ada Campo-Corrente,9
Willem Vasco-Pais,Irene Nant,4
Willem Vasco-Pais,Albina Hafon,4
Willem Vasco-Pais,Isia Vann,4
Willem Vasco-Pais,Ingrid Barranco,4
Willem Vasco-Pais,Cornelia Lais,4
Willem Vasco-Pais,Rachel Pantanal,4
Willem Vasco-Pais,Lars Azada,4
Willem Vasco-Pais,Mat Bramar,4
Willem Vasco-Pais,Orhan Strum,4
Willem Vasco-Pais,Varro Awelon,4
Willem Vasco-Pais,Emile Arpa,4
Willem Vasco-Pais,Sven Flecha,4
Willem Vasco-Pais,Felix Resumir,4
Willem Vasco-Pais,Ruscella Mies,4
Willem Vasco-Pais,Birgitta Frente,4
Willem Vasco-Pais,Sten Sanjorge Jr,5
Willem Vasco-Pais,Dante Coginian,4
Willem Vasco-Pais,Axel Calzas,4
Willem Vasco-Pais,Lidelse Dedos,4
Willem Vasco-Pais,Gustav Cazar,4
Willem Vasco-Pais,Adan Morlun,4
Willem Vasco-Pais,Claudio Hawelon,4
Willem Vasco-Pais,Isak Baza,4
Willem Vasco-Pais,Elsa Orilla,4
Willem Vasco-Pais,Brand Tempestad,4
Willem Vasco-Pais,Stenig Fusil,4
Willem Vasco-Pais,Edvard Vann,4
Willem Vasco-Pais,Varja Lagos,4
Willem Vasco-Pais,Minke Mies,4
Willem Vasco-Pais,Carla Forluniau,4
Willem Vasco-Pais,Felix Balas,4
Willem Vasco-Pais,Isande Borrasca,4
Willem Vasco-Pais,Valeria Morlun,4
Willem Vasco-Pais,Benito Hawelon,4
Willem Vasco-Pais,Hideki Cocinaro,4
Willem Vasco-Pais,Marin Onda,4
Willem Vasco-Pais,Linnea Bergen,4
Willem Vasco-Pais,Cecilia Morluniau,4
Willem Vasco-Pais,Adra Nubarron,4
Willem Vasco-Pais,Lucas Alcazar,4
Willem Vasco-Pais,Vira Frente,4
Willem Vasco-Pais,Kare Orilla,4
Willem Vasco-Pais,Hennie Osvaldo,4
Willem Vasco-Pais,Kanon Herrero,4
Willem Vasco-Pais,Nils Calixto,4
Willem Vasco-Pais,Bertrand Ovan,4
Willem Vasco-Pais,Ada Campo-Corrente,5
Willem Vasco-Pais,Loreto Bodrogi,4
Willem Vasco-Pais,Dylan Scozzese,4
Willem Vasco-Pais,Sten Sanjorge Jr (tethys),1
Willem Vasco-Pais,Linda Lagos,4
Willem Vasco-Pais,Henk Mies,4
Willem Vasco-Pais,Anda Ribera,4
Willem Vasco-Pais,Inga Ferro,4
Mat Bramar,Ingrid Barranco,5
Mat Bramar,Orhan Strum,5
Mat Bramar,Sten Sanjorge Jr,5
Mat Bramar,Ada Campo-Corrente,5
Mat Bramar,Willem Vasco-Pais,5
Ruscella Mies,Ingrid Barranco,1
Ruscella Mies,Orhan Strum,1
Ruscella Mies,Sten Sanjorge Jr,1
Ruscella Mies,Ada Campo-Corrente,1
Ruscella Mies,Willem Vasco-Pais,1
Gustav Cazar,Orhan Strum,12
Adra Nubarron,Ingrid Barranco,1
Adra Nubarron,Orhan Strum,1
Adra Nubarron,Sten Sanjorge Jr,1
Adra Nubarron,Ada Campo-Corrente,1
Adra Nubarron,Willem Vasco-Pais,1
