source,target,weight
Birgitta Frente,Elsa Orilla,1
Birgitta Frente,Adra Nubarron,4
Birgitta Frente,Gustav Cazar,1
Birgitta Frente,Lars Azada,5
Axel Calzas,Vira Frente,1
Axel Calzas,Kare Orilla,1
Axel Calzas,Lidelse Dedos,1
Axel Calzas,Gustav Cazar,1
Axel Calzas,Lars Azada,1
Axel Calzas,Marin Onda,1
Axel Calzas,Elsa Orilla,1
Axel Calzas,Brand Tempestad,1
Axel Calzas,Birgitta Frente,1
Axel Calzas,Adra Nubarron,1
Lidelse Dedos,Vira Frente,4
Lidelse Dedos,Kare Orilla,13
Lidelse Dedos,Gustav Cazar,4
Lidelse Dedos,Lars Azada,4
Lidelse Dedos,Marin Onda,4
Lidelse Dedos,Elsa Orilla,4
Lidelse Dedos,Brand Tempestad,4
Lidelse Dedos,Birgitta Frente,4
Lidelse Dedos,Adra Nubarron,4
Lidelse Dedos,Axel Calzas,4
Gustav Cazar,Vira Frente,4
Gustav Cazar,Kare Orilla,4
Gustav Cazar,Lidelse Dedos,12
Gustav Cazar,Lars Azada,25
Gustav Cazar,Isande Borrasca,8
Gustav Cazar,Felix Balas,8
Gustav Cazar,Orhan Strum,12
Gustav Cazar,Marin Onda,4
Gustav Cazar,Elsa Orilla,17
Gustav Cazar,Brand Tempestad,4
Gustav Cazar,Birgitta Frente,4
Gustav Cazar,Adra Nubarron,4
Gustav Cazar,Axel Calzas,12
Elsa Orilla,Vira Frente,8
Elsa Orilla,Kare Orilla,8
Elsa Orilla,Lidelse Dedos,8
Elsa Orilla,Gustav Cazar,13
Elsa Orilla,Lars Azada,13
Elsa Orilla,Marin Onda,8
Elsa Orilla,Brand Tempestad,8
Elsa Orilla,Birgitta Frente,8
Elsa Orilla,Adra Nubarron,8
Elsa Orilla,Axel Calzas,8
Brand Tempestad,Vira Frente,5
Brand Tempestad,Kare Orilla,5
Brand Tempestad,Lidelse Dedos,4
Brand Tempestad,Gustav Cazar,5
Brand Tempestad,Lars Azada,5
Brand Tempestad,Isande Borrasca,1
Brand Tempestad,Felix Balas,1
Brand Tempestad,Marin Onda,5
