source,target,weight
Ingrid Barranco,Ada Campo-Corrente,7
Ingrid Barranco,Sten Sanjorge Jr,7
Ingrid Barranco,Sten Sanjorge Jr (tethys),7
Orhan Strum,Gustav Cazar,7
Ada Campo-Corrente,Sten Sanjorge Jr (tethys),1
Ada Campo-Corrente,Sten Sanjorge Jr,1
Ada Campo-Corrente,Willem Vasco-Pais,1
Sten Sanjorge Jr (tethys),Sten Sanjorge Jr,7
Sten Sanjorge Jr (tethys),Willem Vasco-Pais,7
Sten Sanjorge Jr (tethys),Ada Campo-Corrente,7
Willem Vasco-Pais,Irene Nant,3
Willem Vasco-Pais,Albina Hafon,3
Willem Vasco-Pais,Isia Vann,3
Willem Vasco-Pais,Ingrid Barranco,3
Willem Vasco-Pais,Cornelia Lais,3
Willem Vasco-Pais,Rachel Pantanal,3
Willem Vasco-Pais,Lars Azada,3
Willem Vasco-Pais,Mat Bramar,3
Willem Vasco-Pais,Orhan Strum,3
Willem Vasco-Pais,Varro Awelon,3
Willem Vasco-Pais,Emile Arpa,3
Willem Vasco-Pais,Sven Flecha,3
Willem Vasco-Pais,Felix Resumir,3
Willem Vasco-Pais,Ruscella Mies,3
Willem Vasco-Pais,Birgitta Frente,3
Willem Vasco-Pais,Sten Sanjorge Jr,4
Willem Vasco-Pais,Dante Coginian,3
Willem Vasco-Pais,Axel Calzas,3
Willem Vasco-Pais,Lidelse Dedos,3
Willem Vasco-Pais,Gustav Cazar,3
Willem Vasco-Pais,Adan Morlun,3
Willem Vasco-Pais,Claudio Hawelon,3
Willem Vasco-Pais,Isak Baza,3
Willem Vasco-Pais,Elsa Orilla,3
Willem Vasco-Pais,Brand Tempestad,3
Willem Vasco-Pais,Stenig Fusil,3
Willem Vasco-Pais,Edvard Vann,3
Willem Vasco-Pais,Varja Lagos,3
Willem Vasco-Pais,Minke Mies,3
Willem Vasco-Pais,Carla Forluniau,3
Willem Vasco-Pais,Felix Balas,3
Willem Vasco-Pais,Isande Borrasca,3
Willem Vasco-Pais,Valeria Morlun,3
Willem Vasco-Pais,Benito Hawelon,3
Willem Vasco-Pais,Hideki Cocinaro,3
Willem Vasco-Pais,Marin Onda,3
Willem Vasco-Pais,Linnea Bergen,3
Willem Vasco-Pais,Cecilia Morluniau,3
Willem Vasco-Pais,Adra Nubarron,3
Willem Vasco-Pais,Lucas Alcazar,3
Willem Vasco-Pais,Vira Frente,3
Willem Vasco-Pais,Kare Orilla,3
Willem Vasco-Pais,Hennie Osvaldo,3
Willem Vasco-Pais,Kanon Herrero,3
Willem Vasco-Pais,Nils Calixto,3
Willem Vasco-Pais,Bertrand Ovan,3
Willem Vasco-Pais,Ada Campo-Corrente,4
Willem Vasco-Pais,Loreto Bodrogi,3
Willem Vasco-Pais,Dylan Scozzese,3
Willem Vasco-Pais,Sten Sanjorge Jr (tethys),1
Willem Vasco-Pais,Linda Lagos,3
Willem Vasco-Pais,Henk Mies,3
Willem Vasco-Pais,Anda Ribera,3
Willem Vasco-Pais,Inga Ferro,3
