source,target,weight
Irene Nant,Dylan Scozzese,5
Irene Nant,Cecilia Morluniau,5
Albina Hafon,Irene Nant,1
Albina Hafon,Valeria Morlun,1
Albina Hafon,Benito Hawelon,5
Albina Hafon,Adan Morlun,1
Albina Hafon,Emile Arpa,1
Albina Hafon,Dylan Scozzese,1
Albina Hafon,Henk Mies,4
Albina Hafon,Dante Coginian,5
Varro Awelon,Albina Hafon,1
Varro Awelon,Benito Hawelon,1
Varro Awelon,Claudio Hawelon,1
Varro Awelon,Cecilia Morluniau,1
Varro Awelon,Dante Coginian,1
Dante Coginian,Albina Hafon,4
Dante Coginian,Valeria Morlun,4
Dante Coginian,Varro Awelon,4
Dante Coginian,Benito Hawelon,4
Dante Coginian,Lucas Alcazar,5
Claudio Hawelon,Irene Nant,1
Claudio Hawelon,Dylan Scozzese,1
Claudio Hawelon,Cecilia Morluniau,1
Claudio Hawelon,Rachel Pantanal,4
Adan Morlun,Irene Nant,5
Adan Morlun,Valeria Morlun,1
Adan Morlun,Varro Awelon,5
Adan Morlun,Benito Hawelon,5
Adan Morlun,Claudio Hawelon,5
Adan Morlun,Emile Arpa,5
Adan Morlun,Dylan Scozzese,5
Adan Morlun,Henk Mies,5
Adan Morlun,Cecilia Morluniau,4
Adan Morlun,Dante Coginian,5
Valeria Morlun,Albina Hafon,1
Valeria Morlun,Benito Hawelon,1
Valeria Morlun,Henk Mies,1
Valeria Morlun,Anda Ribera,4
Valeria Morlun,Dante Coginian,1
Benito Hawelon,Irene Nant,1
Benito Hawelon,Albina Hafon,9
Benito Hawelon,Valeria Morlun,5
Benito Hawelon,Varro Awelon,5
Benito Hawelon,Adan Morlun,5
Benito Hawelon,Claudio Hawelon,5
Benito Hawelon,Emile Arpa,5
Benito Hawelon,Henk Mies,4
Benito Hawelon,Cecilia Morluniau,4
Benito Hawelon,Dante Coginian,9
Cecilia Morluniau,Albina Hafon,4
Cecilia Morluniau,Ingrid Barranco,5
Cecilia Morluniau,Valeria Morlun,4
Cecilia Morluniau,Benito Hawelon,4
Cecilia Morluniau,Adan Morlun,4
Cecilia Morluniau,Emile Arpa,4
Cecilia Morluniau,Claudio Hawelon,4
Cecilia Morluniau,Dylan Scozzese,4
Cecilia Morluniau,Henk Mies,4
Bertrand Ovan,Irene Nant,9
Bertrand Ovan,Albina Hafon,9
Bertrand Ovan,Varro Awelon,9
Bertrand Ovan,Valeria Morlun,9
Bertrand Ovan,Benito Hawelon,9
Bertrand Ovan,Adan Morlun,9
Bertrand Ovan,Emile Arpa,9
Bertrand Ovan,Claudio Hawelon,9
Bertrand Ovan,Dylan Scozzese,9
Bertrand Ovan,Henk Mies,9
Bertrand Ovan,Cecilia Morluniau,9
Bertrand Ovan,Dante Coginian,9
Dylan Scozzese,Irene Nant,9
Dylan Scozzese,Cecilia Morluniau,9
