source,target,weight
Cornelia Lais,Rachel Pantanal,1
Cornelia Lais,Carla Forluniau,1
Cornelia Lais,Mat Bramar,1
Cornelia Lais,Linda Lagos,1
Cornelia Lais,Anda Ribera,1
Mat Bramar,Cornelia Lais,11
Mat Bramar,Rachel Pantanal,11
Mat Bramar,Carla Forluniau,11
Mat Bramar,Linda Lagos,11
Mat Bramar,Anda Ribera,11
Ruscella Mies,Cornelia Lais,16
Ruscella Mies,Rachel Pantanal,16
Ruscella Mies,Mat Bramar,16
Ruscella Mies,Carla Forluniau,16
Ruscella Mies,Linda Lagos,16
Ruscella Mies,Anda Ribera,16
Claudio Hawelon,Rachel Pantanal,5
Carla Forluniau,Cornelia Lais,1
Carla Forluniau,Rachel Pantanal,1
Carla Forluniau,Mat Bramar,1
Carla Forluniau,Linda Lagos,1
Carla Forluniau,Anda Ribera,1
Valeria Morlun,Anda Ribera,5
Linnea Bergen,Cornelia Lais,6
Linnea Bergen,Rachel Pantanal,6
Linnea Bergen,Mat Bramar,6
Linnea Bergen,Carla Forluniau,6
Linnea Bergen,Linda Lagos,6
Linnea Bergen,Anda Ribera,6
Anda Ribera,Cornelia Lais,10
Anda Ribera,Rachel Pantanal,10
Anda Ribera,Carla Forluniau,10
Anda Ribera,Mat Bramar,10
Anda Ribera,Linda Lagos,10
