source,target,weight
Ingrid Barranco,Loreto Bodrogi,6
Ingrid Barranco,Cecilia Morluniau,5
Orhan Strum,Stenig Fusil,6
Orhan Strum,Willem Vasco-Pais,5
Sten Sanjorge Jr (tethys),Orhan Strum,1
Sten Sanjorge Jr (tethys),Willem Vasco-Pais,1
Willem Vasco-Pais,Orhan Strum,11
Mat Bramar,Ingrid Barranco,6
Mat Bramar,Orhan Strum,6
Mat Bramar,Sten Sanjorge Jr,6
Mat Bramar,Ada Campo-Corrente,6
Mat Bramar,Willem Vasco-Pais,6
Ruscella Mies,Ingrid Barranco,5
Ruscella Mies,Orhan Strum,5
Ruscella Mies,Sten Sanjorge Jr,5
Ruscella Mies,Ada Campo-Corrente,5
Ruscella Mies,Willem Vasco-Pais,5
Linnea Bergen,Ingrid Barranco,6
Linnea Bergen,Orhan Strum,6
Linnea Bergen,Sten Sanjorge Jr,6
Linnea Bergen,Ada Campo-Corrente,6
Linnea Bergen,Willem Vasco-Pais,6
Cecilia Morluniau,Ingrid Barranco,6
Loreto Bodrogi,Ingrid Barranco,11
Stenig Fusil,Orhan Strum,1
