source,target,weight
Ingrid Barranco,Sven Flecha,4
Ingrid Barranco,Isak Baza,4
Ingrid Barranco,Linnea Bergen,4
Ingrid Barranco,Lucas Alcazar,4
Ingrid Barranco,Nils Calixto,4
Mat Bramar,Sven Flecha,5
Mat Bramar,Isak Baza,5
Mat Bramar,Linnea Bergen,5
Mat Bramar,Lucas Alcazar,5
Mat Bramar,Nils Calixto,5
Sven Flecha,Isak Baza,5
Sven Flecha,Lucas Alcazar,5
Ruscella Mies,Sven Flecha,1
Ruscella Mies,Isak Baza,1
Ruscella Mies,Linnea Bergen,1
Ruscella Mies,Lucas Alcazar,1
Ruscella Mies,Nils Calixto,1
Gustav Cazar,Sven Flecha,1
Gustav Cazar,Isak Baza,1
Gustav Cazar,Linnea Bergen,1
Gustav Cazar,Lucas Alcazar,1
Gustav Cazar,Nils Calixto,1
Isak Baza,Sven Flecha,13
Isak Baza,Nils Calixto,12
Isak Baza,Lucas Alcazar,17
Elsa Orilla,Sven Flecha,4
Elsa Orilla,Isak Baza,4
Elsa Orilla,Linnea Bergen,4
Elsa Orilla,Lucas Alcazar,4
Elsa Orilla,Nils Calixto,4
Edvard Vann,Sven Flecha,4
Edvard Vann,Isak Baza,4
Edvard Vann,Linnea Bergen,4
Edvard Vann,Lucas Alcazar,4
Edvard Vann,Nils Calixto,4
Lucas Alcazar,Sven Flecha,33
Lucas Alcazar,Isak Baza,49
Lucas Alcazar,Linnea Bergen,4
Lucas Alcazar,Nils Calixto,12
Nils Calixto,Sven Flecha,9
Nils Calixto,Isak Baza,17
Nils Calixto,Lucas Alcazar,13
Ada Campo-Corrente,Sven Flecha,4
Ada Campo-Corrente,Isak Baza,4
Ada Campo-Corrente,Linnea Bergen,4
Ada Campo-Corrente,Lucas Alcazar,4
Ada Campo-Corrente,Nils Calixto,4
