source,target,weight
Isia Vann,Rachel Pantanal,5
Cornelia Lais,Rachel Pantanal,13
Cornelia Lais,Carla Forluniau,13
Cornelia Lais,Mat Bramar,13
Cornelia Lais,Linda Lagos,13
Cornelia Lais,Anda Ribera,13
Ingrid Barranco,Cornelia Lais,4
Ingrid Barranco,Rachel Pantanal,4
Ingrid Barranco,Mat Bramar,4
Ingrid Barranco,Carla Forluniau,4
Ingrid Barranco,Linda Lagos,4
Ingrid Barranco,Anda Ribera,4
Rachel Pantanal,Cornelia Lais,5
Rachel Pantanal,Carla Forluniau,5
Rachel Pantanal,Mat Bramar,5
Rachel Pantanal,Linda Lagos,5
Rachel Pantanal,Anda Ribera,5
Mat Bramar,Cornelia Lais,13
Mat Bramar,Rachel Pantanal,13
Mat Bramar,Carla Forluniau,13
Mat Bramar,Linda Lagos,13
Mat Bramar,Anda Ribera,13
Ruscella Mies,Cornelia Lais,13
Ruscella Mies,Rachel Pantanal,13
Ruscella Mies,Mat Bramar,13
Ruscella Mies,Carla Forluniau,13
Ruscella Mies,Linda Lagos,13
Ruscella Mies,Anda Ribera,13
Dante Coginian,Mat Bramar,1
Gustav Cazar,Cornelia Lais,1
Gustav Cazar,Rachel Pantanal,1
Gustav Cazar,Mat Bramar,1
Gustav Cazar,Carla Forluniau,1
Gustav Cazar,Linda Lagos,1
Gustav Cazar,Anda Ribera,5
Elsa Orilla,Cornelia Lais,4
Elsa Orilla,Rachel Pantanal,4
Elsa Orilla,Mat Bramar,4
Elsa Orilla,Carla Forluniau,4
Elsa Orilla,Linda Lagos,4
Elsa Orilla,Anda Ribera,4
Edvard Vann,Cornelia Lais,4
Edvard Vann,Rachel Pantanal,4
Edvard Vann,Mat Bramar,4
Edvard Vann,Carla Forluniau,4
Edvard Vann,Linda Lagos,4
Edvard Vann,Anda Ribera,4
Carla Forluniau,Cornelia Lais,4
Carla Forluniau,Rachel Pantanal,4
Carla Forluniau,Mat Bramar,4
Carla Forluniau,Linda Lagos,4
Carla Forluniau,Anda Ribera,4
Felix Balas,Carla Forluniau,5
Hideki Cocinaro,Cornelia Lais,5
Lucas Alcazar,Cornelia Lais,4
Lucas Alcazar,Rachel Pantanal,4
Lucas Alcazar,Mat Bramar,4
Lucas Alcazar,Carla Forluniau,4
Lucas Alcazar,Linda Lagos,4
Lucas Alcazar,Anda Ribera,4
Ada Campo-Corrente,Cornelia Lais,4
Ada Campo-Corrente,Rachel Pantanal,4
Ada Campo-Corrente,Mat Bramar,4
Ada Campo-Corrente,Carla Forluniau,4
Ada Campo-Corrente,Linda Lagos,4
Ada Campo-Corrente,Anda Ribera,4
Linda Lagos,Cornelia Lais,5
Linda Lagos,Rachel Pantanal,5
Linda Lagos,Carla Forluniau,5
Linda Lagos,Mat Bramar,5
Linda Lagos,Anda Ribera,5
Anda Ribera,Cornelia Lais,5
Anda Ribera,Rachel Pantanal,5
Anda Ribera,Carla Forluniau,5
Anda Ribera,Mat Bramar,5
Anda Ribera,Linda Lagos,5
